HYPER-PARAMETERS
[8/500]  Loss_D: -62.0648 Loss_G: -2.7458, Wasserstein_dist:79.1536, vae_loss_seen:789.8404 GZSL: seen=0.8172, unseen=0.4761, h=0.6017 ZSL: unseen accuracy=0.5931
[9/500]  Loss_D: -56.0096 Loss_G: -4.7027, Wasserstein_dist:75.5509, vae_loss_seen:757.0793 GZSL: seen=0.8921, unseen=0.4754, h=0.6203 ZSL: unseen accuracy=0.6036
[10/500]  Loss_D: -61.4240 Loss_G: -4.5638, Wasserstein_dist:76.6265, vae_loss_seen:759.0015 GZSL: seen=0.8860, unseen=0.5049, h=0.6432 ZSL: unseen accuracy=0.6373
[11/500]  Loss_D: -53.5960 Loss_G: -5.1929, Wasserstein_dist:70.0780, vae_loss_seen:753.2070 GZSL: seen=0.8709, unseen=0.4890, h=0.6264 ZSL: unseen accuracy=0.6143
[12/500]  Loss_D: -53.5068 Loss_G: -5.9846, Wasserstein_dist:73.3383, vae_loss_seen:748.3564 GZSL: seen=0.8146, unseen=0.5398, h=0.6493 ZSL: unseen accuracy=0.6304
[13/500]  Loss_D: -51.4543 Loss_G: -6.3283, Wasserstein_dist:67.7545, vae_loss_seen:743.5957 GZSL: seen=0.8159, unseen=0.5534, h=0.6595 ZSL: unseen accuracy=0.6384
[14/500]  Loss_D: -54.7750 Loss_G: -7.1299, Wasserstein_dist:68.3389, vae_loss_seen:730.3248 GZSL: seen=0.8862, unseen=0.5505, h=0.6791 ZSL: unseen accuracy=0.6371
[15/500]  Loss_D: -53.5852 Loss_G: -6.9315, Wasserstein_dist:73.1548, vae_loss_seen:734.1161 GZSL: seen=0.8953, unseen=0.5591, h=0.6883 ZSL: unseen accuracy=0.6392
[16/500]  Loss_D: -57.4161 Loss_G: -7.4189, Wasserstein_dist:74.7853, vae_loss_seen:737.2623 GZSL: seen=0.8881, unseen=0.5584, h=0.6857 ZSL: unseen accuracy=0.6416
[17/500]  Loss_D: -47.8509 Loss_G: -8.2480, Wasserstein_dist:67.7103, vae_loss_seen:715.1015 GZSL: seen=0.8853, unseen=0.5627, h=0.6880 ZSL: unseen accuracy=0.6477
[18/500]  Loss_D: -55.7087 Loss_G: -8.2827, Wasserstein_dist:68.5054, vae_loss_seen:707.9469 GZSL: seen=0.8868, unseen=0.5584, h=0.6853 ZSL: unseen accuracy=0.6562
[19/500]  Loss_D: -43.6032 Loss_G: -8.5932, Wasserstein_dist:61.7584, vae_loss_seen:716.0173 GZSL: seen=0.7937, unseen=0.6028, h=0.6852 ZSL: unseen accuracy=0.6626
[20/500]  Loss_D: -51.1849 Loss_G: -8.4105, Wasserstein_dist:64.1166, vae_loss_seen:718.3831 GZSL: seen=0.8049, unseen=0.6015, h=0.6885 ZSL: unseen accuracy=0.6723
[21/500]  Loss_D: -49.5841 Loss_G: -9.1326, Wasserstein_dist:66.7008, vae_loss_seen:703.2540 GZSL: seen=0.8271, unseen=0.6061, h=0.6996 ZSL: unseen accuracy=0.6596
[22/500]  Loss_D: -50.0752 Loss_G: -9.3193, Wasserstein_dist:63.7230, vae_loss_seen:708.2621 GZSL: seen=0.9021, unseen=0.5786, h=0.7050 ZSL: unseen accuracy=0.6721
[23/500]  Loss_D: -49.8284 Loss_G: -9.0252, Wasserstein_dist:64.5856, vae_loss_seen:705.8153 GZSL: seen=0.9058, unseen=0.5809, h=0.7079 ZSL: unseen accuracy=0.6722
[24/500]  Loss_D: -48.6286 Loss_G: -9.7317, Wasserstein_dist:63.7645, vae_loss_seen:712.5087 GZSL: seen=0.8879, unseen=0.5897, h=0.7087 ZSL: unseen accuracy=0.6701
[25/500]  Loss_D: -49.4050 Loss_G: -9.6301, Wasserstein_dist:64.8794, vae_loss_seen:706.0530 GZSL: seen=0.8992, unseen=0.5930, h=0.7147 ZSL: unseen accuracy=0.6813
[26/500]  Loss_D: -44.8959 Loss_G: -10.5422, Wasserstein_dist:60.9568, vae_loss_seen:680.0137 GZSL: seen=0.8869, unseen=0.6186, h=0.7289 ZSL: unseen accuracy=0.6887
[27/500]  Loss_D: -46.6190 Loss_G: -10.6214, Wasserstein_dist:63.2023, vae_loss_seen:689.2748 GZSL: seen=0.8091, unseen=0.6700, h=0.7330 ZSL: unseen accuracy=0.6947
[28/500]  Loss_D: -46.7525 Loss_G: -10.5692, Wasserstein_dist:62.7692, vae_loss_seen:690.8091 GZSL: seen=0.9230, unseen=0.5983, h=0.7260 ZSL: unseen accuracy=0.6946
[29/500]  Loss_D: -55.8652 Loss_G: -10.9736, Wasserstein_dist:73.9881, vae_loss_seen:696.2523 GZSL: seen=0.8909, unseen=0.6223, h=0.7328 ZSL: unseen accuracy=0.6884
[30/500]  Loss_D: -48.2688 Loss_G: -11.6697, Wasserstein_dist:63.4892, vae_loss_seen:673.3635 GZSL: seen=0.9250, unseen=0.6191, h=0.7417 ZSL: unseen accuracy=0.7009
[31/500]  Loss_D: -45.3108 Loss_G: -11.8350, Wasserstein_dist:62.8001, vae_loss_seen:689.5979 GZSL: seen=0.9182, unseen=0.6221, h=0.7417 ZSL: unseen accuracy=0.7113
[32/500]  Loss_D: -45.3302 Loss_G: -11.7435, Wasserstein_dist:59.1296, vae_loss_seen:676.2446 GZSL: seen=0.9348, unseen=0.6097, h=0.7381 ZSL: unseen accuracy=0.7092
[33/500]  Loss_D: -48.2164 Loss_G: -12.2641, Wasserstein_dist:62.9831, vae_loss_seen:664.2918 GZSL: seen=0.8906, unseen=0.6344, h=0.7410 ZSL: unseen accuracy=0.7043
[34/500]  Loss_D: -46.5959 Loss_G: -12.1481, Wasserstein_dist:60.5073, vae_loss_seen:677.8038 GZSL: seen=0.8968, unseen=0.6295, h=0.7397 ZSL: unseen accuracy=0.7194
[35/500]  Loss_D: -44.7252 Loss_G: -12.0421, Wasserstein_dist:59.3179, vae_loss_seen:676.3585 GZSL: seen=0.9225, unseen=0.6264, h=0.7462 ZSL: unseen accuracy=0.7112
[36/500]  Loss_D: -41.9222 Loss_G: -12.9064, Wasserstein_dist:57.9133, vae_loss_seen:664.8633 GZSL: seen=0.8927, unseen=0.6450, h=0.7489 ZSL: unseen accuracy=0.7150
[37/500]  Loss_D: -43.1607 Loss_G: -12.7263, Wasserstein_dist:57.7771, vae_loss_seen:676.1169 GZSL: seen=0.8194, unseen=0.6891, h=0.7486 ZSL: unseen accuracy=0.7180
[38/500]  Loss_D: -47.7553 Loss_G: -13.9415, Wasserstein_dist:64.2583, vae_loss_seen:657.8802 GZSL: seen=0.8894, unseen=0.6789, h=0.7700 ZSL: unseen accuracy=0.7322
[39/500]  Loss_D: -45.6767 Loss_G: -12.3276, Wasserstein_dist:59.0057, vae_loss_seen:670.4731 GZSL: seen=0.8867, unseen=0.6619, h=0.7579 ZSL: unseen accuracy=0.7290
[40/500]  Loss_D: -45.3837 Loss_G: -13.4011, Wasserstein_dist:59.7473, vae_loss_seen:659.9760 GZSL: seen=0.9177, unseen=0.6400, h=0.7541 ZSL: unseen accuracy=0.7268
[41/500]  Loss_D: -46.2833 Loss_G: -13.4836, Wasserstein_dist:62.1268, vae_loss_seen:673.0184 GZSL: seen=0.8992, unseen=0.6664, h=0.7655 ZSL: unseen accuracy=0.7291
[42/500]  Loss_D: -44.5039 Loss_G: -13.6596, Wasserstein_dist:58.5912, vae_loss_seen:661.1562 GZSL: seen=0.8946, unseen=0.6649, h=0.7628 ZSL: unseen accuracy=0.7411
[43/500]  Loss_D: -48.5254 Loss_G: -14.8582, Wasserstein_dist:59.9903, vae_loss_seen:630.1240 GZSL: seen=0.9000, unseen=0.6582, h=0.7603 ZSL: unseen accuracy=0.7369
[44/500]  Loss_D: -45.2447 Loss_G: -13.7600, Wasserstein_dist:57.6773, vae_loss_seen:658.0660 GZSL: seen=0.8973, unseen=0.6743, h=0.7700 ZSL: unseen accuracy=0.7321
[45/500]  Loss_D: -44.6845 Loss_G: -14.9647, Wasserstein_dist:59.0027, vae_loss_seen:631.9590 GZSL: seen=0.9188, unseen=0.6495, h=0.7610 ZSL: unseen accuracy=0.7272
[46/500]  Loss_D: -42.5203 Loss_G: -14.9285, Wasserstein_dist:56.4315, vae_loss_seen:633.1997 GZSL: seen=0.8867, unseen=0.6745, h=0.7662 ZSL: unseen accuracy=0.7330
[47/500]  Loss_D: -43.0708 Loss_G: -16.1969, Wasserstein_dist:57.3204, vae_loss_seen:632.2173 GZSL: seen=0.8885, unseen=0.6875, h=0.7752 ZSL: unseen accuracy=0.7343
[48/500]  Loss_D: -48.8412 Loss_G: -15.6333, Wasserstein_dist:62.0954, vae_loss_seen:629.5331 GZSL: seen=0.8836, unseen=0.6905, h=0.7752 ZSL: unseen accuracy=0.7433
[49/500]  Loss_D: -39.5726 Loss_G: -15.8310, Wasserstein_dist:52.4976, vae_loss_seen:620.8256 GZSL: seen=0.8924, unseen=0.6973, h=0.7829 ZSL: unseen accuracy=0.7432
[50/500]  Loss_D: -45.2035 Loss_G: -16.7999, Wasserstein_dist:57.4720, vae_loss_seen:621.5314 GZSL: seen=0.8918, unseen=0.6734, h=0.7674 ZSL: unseen accuracy=0.7407
[51/500]  Loss_D: -39.3486 Loss_G: -16.6796, Wasserstein_dist:56.1056, vae_loss_seen:620.8960 GZSL: seen=0.8854, unseen=0.6914, h=0.7764 ZSL: unseen accuracy=0.7486
[52/500]  Loss_D: -45.5282 Loss_G: -16.5101, Wasserstein_dist:58.1603, vae_loss_seen:637.3366 GZSL: seen=0.9004, unseen=0.6803, h=0.7750 ZSL: unseen accuracy=0.7431
[53/500]  Loss_D: -40.5164 Loss_G: -16.8419, Wasserstein_dist:51.1783, vae_loss_seen:622.2093 GZSL: seen=0.8959, unseen=0.6932, h=0.7816 ZSL: unseen accuracy=0.7448
[54/500]  Loss_D: -43.2594 Loss_G: -17.6551, Wasserstein_dist:54.9145, vae_loss_seen:600.8527 GZSL: seen=0.9358, unseen=0.6659, h=0.7781 ZSL: unseen accuracy=0.7458
[55/500]  Loss_D: -37.6167 Loss_G: -17.7906, Wasserstein_dist:52.5899, vae_loss_seen:606.0677 GZSL: seen=0.9170, unseen=0.6751, h=0.7777 ZSL: unseen accuracy=0.7542
[56/500]  Loss_D: -42.8615 Loss_G: -17.0650, Wasserstein_dist:54.4568, vae_loss_seen:623.9429 GZSL: seen=0.8914, unseen=0.6877, h=0.7764 ZSL: unseen accuracy=0.7394
[57/500]  Loss_D: -40.8594 Loss_G: -16.6860, Wasserstein_dist:54.0684, vae_loss_seen:630.8737 GZSL: seen=0.9169, unseen=0.6948, h=0.7905 ZSL: unseen accuracy=0.7494
[58/500]  Loss_D: -42.1811 Loss_G: -17.5782, Wasserstein_dist:54.2860, vae_loss_seen:608.0630 GZSL: seen=0.8873, unseen=0.7061, h=0.7864 ZSL: unseen accuracy=0.7494
[59/500]  Loss_D: -36.3310 Loss_G: -18.2650, Wasserstein_dist:51.6112, vae_loss_seen:590.3219 GZSL: seen=0.8913, unseen=0.6964, h=0.7819 ZSL: unseen accuracy=0.7471
[60/500]  Loss_D: -43.8271 Loss_G: -18.6648, Wasserstein_dist:54.6780, vae_loss_seen:588.9675 GZSL: seen=0.8794, unseen=0.7177, h=0.7904 ZSL: unseen accuracy=0.7426
[61/500]  Loss_D: -45.7130 Loss_G: -18.9215, Wasserstein_dist:56.8526, vae_loss_seen:591.5713 GZSL: seen=0.8821, unseen=0.6964, h=0.7783 ZSL: unseen accuracy=0.7462
[62/500]  Loss_D: -40.1882 Loss_G: -19.0786, Wasserstein_dist:52.3654, vae_loss_seen:582.7595 GZSL: seen=0.9239, unseen=0.6849, h=0.7866 ZSL: unseen accuracy=0.7501
[63/500]  Loss_D: -45.3537 Loss_G: -19.8051, Wasserstein_dist:60.5453, vae_loss_seen:591.4869 GZSL: seen=0.8919, unseen=0.6882, h=0.7769 ZSL: unseen accuracy=0.7471
[64/500]  Loss_D: -42.4917 Loss_G: -17.5598, Wasserstein_dist:53.8763, vae_loss_seen:612.7627 GZSL: seen=0.8948, unseen=0.7093, h=0.7914 ZSL: unseen accuracy=0.7516
[65/500]  Loss_D: -38.4849 Loss_G: -19.5675, Wasserstein_dist:53.9441, vae_loss_seen:573.5518 GZSL: seen=0.9170, unseen=0.6887, h=0.7866 ZSL: unseen accuracy=0.7436
[66/500]  Loss_D: -36.7817 Loss_G: -18.7988, Wasserstein_dist:50.2475, vae_loss_seen:601.5789 GZSL: seen=0.8776, unseen=0.7130, h=0.7868 ZSL: unseen accuracy=0.7451
[67/500]  Loss_D: -42.2090 Loss_G: -19.0441, Wasserstein_dist:55.5638, vae_loss_seen:592.7814 GZSL: seen=0.8845, unseen=0.7231, h=0.7957 ZSL: unseen accuracy=0.7471
[68/500]  Loss_D: -36.8409 Loss_G: -20.1168, Wasserstein_dist:49.6757, vae_loss_seen:565.0355 GZSL: seen=0.8800, unseen=0.7147, h=0.7888 ZSL: unseen accuracy=0.7438
[69/500]  Loss_D: -38.6535 Loss_G: -19.5424, Wasserstein_dist:51.9291, vae_loss_seen:579.9047 GZSL: seen=0.9178, unseen=0.7036, h=0.7965 ZSL: unseen accuracy=0.7459
[70/500]  Loss_D: -33.6736 Loss_G: -18.6241, Wasserstein_dist:50.8378, vae_loss_seen:588.1704 GZSL: seen=0.9231, unseen=0.6898, h=0.7896 ZSL: unseen accuracy=0.7408
[71/500]  Loss_D: -35.4091 Loss_G: -20.7230, Wasserstein_dist:48.8499, vae_loss_seen:578.3977 GZSL: seen=0.9167, unseen=0.7097, h=0.8001 ZSL: unseen accuracy=0.7415
[72/500]  Loss_D: -41.5437 Loss_G: -21.6209, Wasserstein_dist:53.9610, vae_loss_seen:566.8329 GZSL: seen=0.9143, unseen=0.7024, h=0.7945 ZSL: unseen accuracy=0.7413
[73/500]  Loss_D: -36.5443 Loss_G: -21.1038, Wasserstein_dist:48.8504, vae_loss_seen:560.2998 GZSL: seen=0.8855, unseen=0.7014, h=0.7827 ZSL: unseen accuracy=0.7400
[74/500]  Loss_D: -32.2684 Loss_G: -21.1525, Wasserstein_dist:43.9517, vae_loss_seen:567.1691 GZSL: seen=0.8865, unseen=0.7168, h=0.7927 ZSL: unseen accuracy=0.7418
[75/500]  Loss_D: -33.8892 Loss_G: -19.6564, Wasserstein_dist:46.3456, vae_loss_seen:590.4501 GZSL: seen=0.9162, unseen=0.6941, h=0.7899 ZSL: unseen accuracy=0.7385
[76/500]  Loss_D: -33.9497 Loss_G: -21.9682, Wasserstein_dist:45.5932, vae_loss_seen:568.7616 GZSL: seen=0.8798, unseen=0.7177, h=0.7905 ZSL: unseen accuracy=0.7532
[77/500]  Loss_D: -38.0300 Loss_G: -21.4286, Wasserstein_dist:49.2939, vae_loss_seen:569.5415 GZSL: seen=0.9185, unseen=0.6947, h=0.7911 ZSL: unseen accuracy=0.7390
[78/500]  Loss_D: -38.9235 Loss_G: -19.7893, Wasserstein_dist:53.6922, vae_loss_seen:587.8694 GZSL: seen=0.8869, unseen=0.7088, h=0.7879 ZSL: unseen accuracy=0.7350
[79/500]  Loss_D: -30.1601 Loss_G: -21.0822, Wasserstein_dist:41.6048, vae_loss_seen:569.0074 GZSL: seen=0.8723, unseen=0.7230, h=0.7907 ZSL: unseen accuracy=0.7460
[80/500]  Loss_D: -36.4420 Loss_G: -22.2337, Wasserstein_dist:49.7860, vae_loss_seen:550.0861 GZSL: seen=0.9155, unseen=0.6985, h=0.7924 ZSL: unseen accuracy=0.7552
[81/500]  Loss_D: -31.5979 Loss_G: -21.6048, Wasserstein_dist:45.8771, vae_loss_seen:555.7968 GZSL: seen=0.9211, unseen=0.7081, h=0.8007 ZSL: unseen accuracy=0.7480
[82/500]  Loss_D: -39.1451 Loss_G: -22.6395, Wasserstein_dist:52.4183, vae_loss_seen:545.4947 GZSL: seen=0.9347, unseen=0.6805, h=0.7876 ZSL: unseen accuracy=0.7387
[83/500]  Loss_D: -37.2176 Loss_G: -20.5654, Wasserstein_dist:47.2639, vae_loss_seen:573.6585 GZSL: seen=0.8774, unseen=0.7177, h=0.7896 ZSL: unseen accuracy=0.7426
[84/500]  Loss_D: -39.3894 Loss_G: -22.3746, Wasserstein_dist:51.7341, vae_loss_seen:560.2583 GZSL: seen=0.9168, unseen=0.7060, h=0.7977 ZSL: unseen accuracy=0.7428
[85/500]  Loss_D: -32.9650 Loss_G: -21.6296, Wasserstein_dist:48.1674, vae_loss_seen:575.8169 GZSL: seen=0.9114, unseen=0.7076, h=0.7967 ZSL: unseen accuracy=0.7623
[86/500]  Loss_D: -30.3183 Loss_G: -22.5236, Wasserstein_dist:41.6235, vae_loss_seen:538.2339 GZSL: seen=0.9111, unseen=0.6985, h=0.7908 ZSL: unseen accuracy=0.7436
[87/500]  Loss_D: -33.1571 Loss_G: -21.1414, Wasserstein_dist:44.0281, vae_loss_seen:571.0399 GZSL: seen=0.9097, unseen=0.6951, h=0.7880 ZSL: unseen accuracy=0.7559
[88/500]  Loss_D: -41.7228 Loss_G: -22.9004, Wasserstein_dist:52.8325, vae_loss_seen:561.2321 GZSL: seen=0.9032, unseen=0.7179, h=0.8000 ZSL: unseen accuracy=0.7408
[89/500]  Loss_D: -35.5800 Loss_G: -22.1586, Wasserstein_dist:49.1631, vae_loss_seen:559.5858 GZSL: seen=0.9120, unseen=0.7044, h=0.7949 ZSL: unseen accuracy=0.7352
[90/500]  Loss_D: -34.0037 Loss_G: -21.9947, Wasserstein_dist:44.7927, vae_loss_seen:547.8431 GZSL: seen=0.8903, unseen=0.7180, h=0.7949 ZSL: unseen accuracy=0.7525
[91/500]  Loss_D: -33.5488 Loss_G: -20.8742, Wasserstein_dist:46.7934, vae_loss_seen:572.9186 GZSL: seen=0.8799, unseen=0.7202, h=0.7921 ZSL: unseen accuracy=0.7429
[92/500]  Loss_D: -37.6145 Loss_G: -22.0241, Wasserstein_dist:53.7778, vae_loss_seen:561.8806 GZSL: seen=0.9111, unseen=0.7026, h=0.7934 ZSL: unseen accuracy=0.7470
[93/500]  Loss_D: -30.6134 Loss_G: -22.3118, Wasserstein_dist:40.7784, vae_loss_seen:554.3143 GZSL: seen=0.9141, unseen=0.7097, h=0.7990 ZSL: unseen accuracy=0.7407
[94/500]  Loss_D: -35.5269 Loss_G: -22.6280, Wasserstein_dist:45.5805, vae_loss_seen:542.1997 GZSL: seen=0.9376, unseen=0.6833, h=0.7905 ZSL: unseen accuracy=0.7341
[95/500]  Loss_D: -33.6308 Loss_G: -23.4163, Wasserstein_dist:44.0278, vae_loss_seen:540.6469 GZSL: seen=0.9074, unseen=0.6976, h=0.7888 ZSL: unseen accuracy=0.7414
[96/500]  Loss_D: -41.3558 Loss_G: -23.1202, Wasserstein_dist:51.6882, vae_loss_seen:538.2807 GZSL: seen=0.9351, unseen=0.6791, h=0.7868 ZSL: unseen accuracy=0.7433
[97/500]  Loss_D: -32.5823 Loss_G: -22.6717, Wasserstein_dist:43.4909, vae_loss_seen:534.5228 GZSL: seen=0.9138, unseen=0.7062, h=0.7967 ZSL: unseen accuracy=0.7421
[98/500]  Loss_D: -28.1837 Loss_G: -22.7332, Wasserstein_dist:39.0806, vae_loss_seen:535.8000 GZSL: seen=0.9220, unseen=0.6904, h=0.7896 ZSL: unseen accuracy=0.7437
[99/500]  Loss_D: -32.7577 Loss_G: -22.6161, Wasserstein_dist:43.1351, vae_loss_seen:534.8781 GZSL: seen=0.9088, unseen=0.7034, h=0.7930 ZSL: unseen accuracy=0.7453
[100/500]  Loss_D: -26.3378 Loss_G: -23.8103, Wasserstein_dist:38.7829, vae_loss_seen:536.2156 GZSL: seen=0.9204, unseen=0.6880, h=0.7874 ZSL: unseen accuracy=0.7410
[101/500]  Loss_D: -27.5924 Loss_G: -22.5153, Wasserstein_dist:40.8934, vae_loss_seen:560.2978 GZSL: seen=0.9179, unseen=0.7023, h=0.7958 ZSL: unseen accuracy=0.7479
[102/500]  Loss_D: -27.1366 Loss_G: -23.4279, Wasserstein_dist:36.1971, vae_loss_seen:540.7525 GZSL: seen=0.9072, unseen=0.7034, h=0.7924 ZSL: unseen accuracy=0.7446
[103/500]  Loss_D: -32.4134 Loss_G: -22.8963, Wasserstein_dist:41.9101, vae_loss_seen:535.0361 GZSL: seen=0.9143, unseen=0.6894, h=0.7861 ZSL: unseen accuracy=0.7450
[104/500]  Loss_D: -33.9066 Loss_G: -23.4347, Wasserstein_dist:42.7570, vae_loss_seen:540.5618 GZSL: seen=0.9308, unseen=0.6858, h=0.7897 ZSL: unseen accuracy=0.7393
[105/500]  Loss_D: -34.5564 Loss_G: -23.8463, Wasserstein_dist:44.9112, vae_loss_seen:541.6846 GZSL: seen=0.8908, unseen=0.7237, h=0.7986 ZSL: unseen accuracy=0.7407
[106/500]  Loss_D: -32.5355 Loss_G: -22.2255, Wasserstein_dist:45.4219, vae_loss_seen:560.9248 GZSL: seen=0.9142, unseen=0.6976, h=0.7913 ZSL: unseen accuracy=0.7519
[107/500]  Loss_D: -35.5711 Loss_G: -22.7000, Wasserstein_dist:44.9788, vae_loss_seen:542.0791 GZSL: seen=0.9247, unseen=0.6956, h=0.7939 ZSL: unseen accuracy=0.7477
[108/500]  Loss_D: -32.0006 Loss_G: -22.7510, Wasserstein_dist:41.3475, vae_loss_seen:519.3138 GZSL: seen=0.8857, unseen=0.7210, h=0.7949 ZSL: unseen accuracy=0.7395
[109/500]  Loss_D: -26.7760 Loss_G: -24.3553, Wasserstein_dist:36.4871, vae_loss_seen:508.9323 GZSL: seen=0.9100, unseen=0.6974, h=0.7897 ZSL: unseen accuracy=0.7346
[110/500]  Loss_D: -31.4439 Loss_G: -23.3490, Wasserstein_dist:41.9821, vae_loss_seen:539.6564 GZSL: seen=0.8973, unseen=0.6968, h=0.7844 ZSL: unseen accuracy=0.7365
[111/500]  Loss_D: -32.3999 Loss_G: -23.5219, Wasserstein_dist:40.5583, vae_loss_seen:528.4460 GZSL: seen=0.8837, unseen=0.7173, h=0.7919 ZSL: unseen accuracy=0.7446
[112/500]  Loss_D: -25.8619 Loss_G: -23.1215, Wasserstein_dist:34.2580, vae_loss_seen:540.5467 GZSL: seen=0.9134, unseen=0.6997, h=0.7924 ZSL: unseen accuracy=0.7503
[113/500]  Loss_D: -29.3761 Loss_G: -23.8952, Wasserstein_dist:38.1787, vae_loss_seen:518.3322 GZSL: seen=0.9198, unseen=0.6874, h=0.7868 ZSL: unseen accuracy=0.7442
[114/500]  Loss_D: -30.1397 Loss_G: -24.6632, Wasserstein_dist:40.2499, vae_loss_seen:530.4023 GZSL: seen=0.9333, unseen=0.6808, h=0.7873 ZSL: unseen accuracy=0.7377
[115/500]  Loss_D: -29.2872 Loss_G: -23.7539, Wasserstein_dist:38.3069, vae_loss_seen:532.3936 GZSL: seen=0.9225, unseen=0.6941, h=0.7922 ZSL: unseen accuracy=0.7383
[116/500]  Loss_D: -32.5587 Loss_G: -22.5785, Wasserstein_dist:42.1257, vae_loss_seen:538.6654 GZSL: seen=0.9055, unseen=0.6970, h=0.7877 ZSL: unseen accuracy=0.7444
[117/500]  Loss_D: -30.8028 Loss_G: -24.0586, Wasserstein_dist:43.4159, vae_loss_seen:525.1129 GZSL: seen=0.9130, unseen=0.7012, h=0.7932 ZSL: unseen accuracy=0.7464
[118/500]  Loss_D: -30.5193 Loss_G: -23.8204, Wasserstein_dist:38.6398, vae_loss_seen:531.4159 GZSL: seen=0.9270, unseen=0.6931, h=0.7932 ZSL: unseen accuracy=0.7406
[119/500]  Loss_D: -30.2986 Loss_G: -25.0478, Wasserstein_dist:37.9955, vae_loss_seen:526.0393 GZSL: seen=0.9322, unseen=0.6794, h=0.7860 ZSL: unseen accuracy=0.7416
[120/500]  Loss_D: -31.1836 Loss_G: -24.0728, Wasserstein_dist:39.2998, vae_loss_seen:526.9564 GZSL: seen=0.9063, unseen=0.7037, h=0.7922 ZSL: unseen accuracy=0.7466
[121/500]  Loss_D: -29.9884 Loss_G: -25.4459, Wasserstein_dist:42.1294, vae_loss_seen:509.1884 GZSL: seen=0.9108, unseen=0.6978, h=0.7902 ZSL: unseen accuracy=0.7426
[122/500]  Loss_D: -28.1760 Loss_G: -22.1090, Wasserstein_dist:36.1534, vae_loss_seen:546.0516 GZSL: seen=0.8876, unseen=0.7109, h=0.7895 ZSL: unseen accuracy=0.7447
[123/500]  Loss_D: -25.3661 Loss_G: -23.5874, Wasserstein_dist:37.4024, vae_loss_seen:530.9075 GZSL: seen=0.8862, unseen=0.7098, h=0.7883 ZSL: unseen accuracy=0.7450
[124/500]  Loss_D: -26.3566 Loss_G: -22.5719, Wasserstein_dist:34.8915, vae_loss_seen:536.4293 GZSL: seen=0.9125, unseen=0.6937, h=0.7882 ZSL: unseen accuracy=0.7485
[125/500]  Loss_D: -27.7284 Loss_G: -23.7231, Wasserstein_dist:36.1895, vae_loss_seen:535.1982 GZSL: seen=0.9216, unseen=0.6939, h=0.7917 ZSL: unseen accuracy=0.7496
[126/500]  Loss_D: -27.7907 Loss_G: -24.3540, Wasserstein_dist:37.3793, vae_loss_seen:506.9980 GZSL: seen=0.9283, unseen=0.6834, h=0.7872 ZSL: unseen accuracy=0.7484
[127/500]  Loss_D: -25.3079 Loss_G: -23.1181, Wasserstein_dist:34.7685, vae_loss_seen:542.2180 GZSL: seen=0.9195, unseen=0.6998, h=0.7947 ZSL: unseen accuracy=0.7502
[128/500]  Loss_D: -25.8875 Loss_G: -25.6780, Wasserstein_dist:34.8028, vae_loss_seen:499.8253 GZSL: seen=0.8914, unseen=0.7107, h=0.7909 ZSL: unseen accuracy=0.7372
[129/500]  Loss_D: -27.1284 Loss_G: -24.1238, Wasserstein_dist:35.9064, vae_loss_seen:528.8356 GZSL: seen=0.9121, unseen=0.6984, h=0.7911 ZSL: unseen accuracy=0.7440
[130/500]  Loss_D: -24.5216 Loss_G: -25.3193, Wasserstein_dist:33.4427, vae_loss_seen:519.7720 GZSL: seen=0.9153, unseen=0.6896, h=0.7866 ZSL: unseen accuracy=0.7484
[131/500]  Loss_D: -23.5943 Loss_G: -23.1606, Wasserstein_dist:33.1978, vae_loss_seen:529.1259 GZSL: seen=0.8964, unseen=0.7147, h=0.7953 ZSL: unseen accuracy=0.7492
[132/500]  Loss_D: -27.3053 Loss_G: -23.8177, Wasserstein_dist:37.6913, vae_loss_seen:521.8348 GZSL: seen=0.9194, unseen=0.6850, h=0.7851 ZSL: unseen accuracy=0.7444
[133/500]  Loss_D: -26.6830 Loss_G: -24.2741, Wasserstein_dist:36.2113, vae_loss_seen:528.4427 GZSL: seen=0.8875, unseen=0.7015, h=0.7836 ZSL: unseen accuracy=0.7495
[134/500]  Loss_D: -26.8193 Loss_G: -23.2841, Wasserstein_dist:37.9086, vae_loss_seen:552.0976 GZSL: seen=0.8889, unseen=0.7087, h=0.7887 ZSL: unseen accuracy=0.7508
[135/500]  Loss_D: -26.0233 Loss_G: -25.0267, Wasserstein_dist:34.9913, vae_loss_seen:514.5399 GZSL: seen=0.9129, unseen=0.7082, h=0.7976 ZSL: unseen accuracy=0.7504
[136/500]  Loss_D: -23.1934 Loss_G: -23.8987, Wasserstein_dist:33.9243, vae_loss_seen:517.7605 GZSL: seen=0.9342, unseen=0.6857, h=0.7909 ZSL: unseen accuracy=0.7530
[137/500]  Loss_D: -24.1223 Loss_G: -24.2822, Wasserstein_dist:33.2579, vae_loss_seen:533.1448 GZSL: seen=0.8878, unseen=0.7049, h=0.7859 ZSL: unseen accuracy=0.7506
[138/500]  Loss_D: -26.6474 Loss_G: -23.5794, Wasserstein_dist:34.9776, vae_loss_seen:528.8920 GZSL: seen=0.9154, unseen=0.6977, h=0.7918 ZSL: unseen accuracy=0.7472
