HYPER-PARAMETERS
[144/500]  Loss_D: -13.9437 Loss_G: -1.9038, Wasserstein_dist:19.1119, vae_loss_seen:367.3748 GZSL: seen=0.8167, unseen=0.6452, h=0.7209 ZSL: unseen accuracy=0.6887
[145/500]  Loss_D: -13.1689 Loss_G: -2.2906, Wasserstein_dist:17.6901, vae_loss_seen:344.3901 GZSL: seen=0.8499, unseen=0.6307, h=0.7241 ZSL: unseen accuracy=0.6802
[146/500]  Loss_D: -15.3626 Loss_G: -2.5477, Wasserstein_dist:19.6826, vae_loss_seen:365.2282 GZSL: seen=0.8087, unseen=0.6581, h=0.7257 ZSL: unseen accuracy=0.6978
[147/500]  Loss_D: -14.0605 Loss_G: -2.4739, Wasserstein_dist:18.9355, vae_loss_seen:371.2388 GZSL: seen=0.8297, unseen=0.6334, h=0.7184 ZSL: unseen accuracy=0.6822
[148/500]  Loss_D: -13.5467 Loss_G: -2.3563, Wasserstein_dist:19.0232, vae_loss_seen:374.4324 GZSL: seen=0.8351, unseen=0.6337, h=0.7206 ZSL: unseen accuracy=0.6784
[149/500]  Loss_D: -14.2221 Loss_G: -2.1668, Wasserstein_dist:19.1361, vae_loss_seen:355.1303 GZSL: seen=0.8357, unseen=0.6346, h=0.7214 ZSL: unseen accuracy=0.6743
[150/500]  Loss_D: -15.5903 Loss_G: -2.1279, Wasserstein_dist:20.3219, vae_loss_seen:370.8845 GZSL: seen=0.8421, unseen=0.6268, h=0.7187 ZSL: unseen accuracy=0.6720
[151/500]  Loss_D: -12.7524 Loss_G: -2.4314, Wasserstein_dist:16.9537, vae_loss_seen:368.8977 GZSL: seen=0.8526, unseen=0.6443, h=0.7340 ZSL: unseen accuracy=0.6983
[152/500]  Loss_D: -12.8265 Loss_G: -2.2971, Wasserstein_dist:17.0904, vae_loss_seen:361.2294 GZSL: seen=0.8579, unseen=0.6245, h=0.7228 ZSL: unseen accuracy=0.6901
[153/500]  Loss_D: -13.6533 Loss_G: -2.6277, Wasserstein_dist:17.6523, vae_loss_seen:353.9718 GZSL: seen=0.8427, unseen=0.6243, h=0.7173 ZSL: unseen accuracy=0.6958
[154/500]  Loss_D: -12.9373 Loss_G: -2.4015, Wasserstein_dist:17.8978, vae_loss_seen:366.0503 GZSL: seen=0.8306, unseen=0.6329, h=0.7184 ZSL: unseen accuracy=0.6896
[155/500]  Loss_D: -17.4385 Loss_G: -2.7564, Wasserstein_dist:22.5135, vae_loss_seen:388.0458 GZSL: seen=0.8491, unseen=0.6322, h=0.7248 ZSL: unseen accuracy=0.6877
[156/500]  Loss_D: -15.3900 Loss_G: -2.5330, Wasserstein_dist:19.7308, vae_loss_seen:374.7779 GZSL: seen=0.8328, unseen=0.6367, h=0.7217 ZSL: unseen accuracy=0.6884
[157/500]  Loss_D: -12.3197 Loss_G: -2.6670, Wasserstein_dist:17.0103, vae_loss_seen:365.1301 GZSL: seen=0.8330, unseen=0.6374, h=0.7222 ZSL: unseen accuracy=0.6793
[158/500]  Loss_D: -14.4265 Loss_G: -2.5660, Wasserstein_dist:19.1716, vae_loss_seen:352.5233 GZSL: seen=0.8210, unseen=0.6491, h=0.7250 ZSL: unseen accuracy=0.6957
[159/500]  Loss_D: -15.2647 Loss_G: -2.8397, Wasserstein_dist:20.1329, vae_loss_seen:369.1504 GZSL: seen=0.8402, unseen=0.6213, h=0.7144 ZSL: unseen accuracy=0.6885
[160/500]  Loss_D: -12.2606 Loss_G: -2.6948, Wasserstein_dist:16.6699, vae_loss_seen:362.9679 GZSL: seen=0.8369, unseen=0.6357, h=0.7226 ZSL: unseen accuracy=0.6910
[161/500]  Loss_D: -17.7532 Loss_G: -2.9125, Wasserstein_dist:22.1272, vae_loss_seen:374.9091 GZSL: seen=0.8487, unseen=0.6372, h=0.7279 ZSL: unseen accuracy=0.6926
[162/500]  Loss_D: -14.9179 Loss_G: -2.7604, Wasserstein_dist:19.7458, vae_loss_seen:375.9651 GZSL: seen=0.8619, unseen=0.6285, h=0.7269 ZSL: unseen accuracy=0.6882
[163/500]  Loss_D: -15.0491 Loss_G: -2.6378, Wasserstein_dist:19.5848, vae_loss_seen:381.6055 GZSL: seen=0.8504, unseen=0.6337, h=0.7263 ZSL: unseen accuracy=0.6889
[164/500]  Loss_D: -16.4158 Loss_G: -2.6030, Wasserstein_dist:20.5090, vae_loss_seen:376.4327 GZSL: seen=0.8452, unseen=0.6265, h=0.7196 ZSL: unseen accuracy=0.6901
[165/500]  Loss_D: -13.6670 Loss_G: -2.5208, Wasserstein_dist:18.2715, vae_loss_seen:353.6776 GZSL: seen=0.8361, unseen=0.6253, h=0.7155 ZSL: unseen accuracy=0.6780
[166/500]  Loss_D: -15.8918 Loss_G: -3.2127, Wasserstein_dist:20.2536, vae_loss_seen:348.7831 GZSL: seen=0.8362, unseen=0.6362, h=0.7227 ZSL: unseen accuracy=0.6870
[167/500]  Loss_D: -14.0030 Loss_G: -2.4860, Wasserstein_dist:18.2054, vae_loss_seen:354.9518 GZSL: seen=0.8512, unseen=0.6216, h=0.7185 ZSL: unseen accuracy=0.6778
[168/500]  Loss_D: -12.8770 Loss_G: -2.8242, Wasserstein_dist:18.2766, vae_loss_seen:368.6415 GZSL: seen=0.8449, unseen=0.6324, h=0.7234 ZSL: unseen accuracy=0.6799
[169/500]  Loss_D: -15.7207 Loss_G: -2.5754, Wasserstein_dist:20.1138, vae_loss_seen:375.7935 GZSL: seen=0.8295, unseen=0.6426, h=0.7242 ZSL: unseen accuracy=0.6902
[170/500]  Loss_D: -13.1211 Loss_G: -2.6047, Wasserstein_dist:17.3977, vae_loss_seen:360.5901 GZSL: seen=0.8220, unseen=0.6451, h=0.7229 ZSL: unseen accuracy=0.6947
[171/500]  Loss_D: -13.6857 Loss_G: -3.1052, Wasserstein_dist:18.0528, vae_loss_seen:352.6831 GZSL: seen=0.8502, unseen=0.6298, h=0.7236 ZSL: unseen accuracy=0.6980
[172/500]  Loss_D: -12.8884 Loss_G: -2.8962, Wasserstein_dist:18.1684, vae_loss_seen:364.4227 GZSL: seen=0.8444, unseen=0.6278, h=0.7202 ZSL: unseen accuracy=0.6909
[173/500]  Loss_D: -13.2323 Loss_G: -2.9390, Wasserstein_dist:17.4476, vae_loss_seen:349.8455 GZSL: seen=0.8379, unseen=0.6302, h=0.7194 ZSL: unseen accuracy=0.6902
[174/500]  Loss_D: -13.4361 Loss_G: -3.2269, Wasserstein_dist:18.1002, vae_loss_seen:364.6155 GZSL: seen=0.8496, unseen=0.6275, h=0.7219 ZSL: unseen accuracy=0.6820
[175/500]  Loss_D: -13.5082 Loss_G: -3.1956, Wasserstein_dist:17.8710, vae_loss_seen:348.8470 GZSL: seen=0.8327, unseen=0.6267, h=0.7152 ZSL: unseen accuracy=0.6786
[176/500]  Loss_D: -11.1761 Loss_G: -2.9881, Wasserstein_dist:15.5596, vae_loss_seen:352.9320 GZSL: seen=0.8351, unseen=0.6245, h=0.7146 ZSL: unseen accuracy=0.6845
[177/500]  Loss_D: -14.9966 Loss_G: -3.1598, Wasserstein_dist:20.0250, vae_loss_seen:358.6566 GZSL: seen=0.8427, unseen=0.6266, h=0.7188 ZSL: unseen accuracy=0.6731
[178/500]  Loss_D: -14.2512 Loss_G: -3.4528, Wasserstein_dist:19.1547, vae_loss_seen:368.4459 GZSL: seen=0.8466, unseen=0.6346, h=0.7254 ZSL: unseen accuracy=0.6828
[179/500]  Loss_D: -13.8527 Loss_G: -3.0596, Wasserstein_dist:17.9648, vae_loss_seen:366.4504 GZSL: seen=0.8608, unseen=0.6265, h=0.7252 ZSL: unseen accuracy=0.6836
[180/500]  Loss_D: -13.4278 Loss_G: -2.9586, Wasserstein_dist:18.6932, vae_loss_seen:362.1111 GZSL: seen=0.8285, unseen=0.6415, h=0.7231 ZSL: unseen accuracy=0.6949
[181/500]  Loss_D: -13.6296 Loss_G: -3.1496, Wasserstein_dist:17.6149, vae_loss_seen:340.9855 GZSL: seen=0.8473, unseen=0.6199, h=0.7160 ZSL: unseen accuracy=0.6786
[182/500]  Loss_D: -16.5062 Loss_G: -3.3469, Wasserstein_dist:20.8346, vae_loss_seen:381.9012 GZSL: seen=0.8400, unseen=0.6195, h=0.7131 ZSL: unseen accuracy=0.6815
[183/500]  Loss_D: -11.9061 Loss_G: -2.9059, Wasserstein_dist:16.1174, vae_loss_seen:351.0807 GZSL: seen=0.8373, unseen=0.6326, h=0.7207 ZSL: unseen accuracy=0.6917
[184/500]  Loss_D: -11.7786 Loss_G: -3.4798, Wasserstein_dist:16.2538, vae_loss_seen:355.1842 GZSL: seen=0.8393, unseen=0.6208, h=0.7137 ZSL: unseen accuracy=0.6826
[185/500]  Loss_D: -14.4353 Loss_G: -3.1018, Wasserstein_dist:18.4838, vae_loss_seen:363.4666 GZSL: seen=0.8543, unseen=0.6326, h=0.7269 ZSL: unseen accuracy=0.6946
[186/500]  Loss_D: -12.7842 Loss_G: -2.9563, Wasserstein_dist:16.7634, vae_loss_seen:343.9245 GZSL: seen=0.8394, unseen=0.6270, h=0.7178 ZSL: unseen accuracy=0.6910
[187/500]  Loss_D: -11.6814 Loss_G: -3.6629, Wasserstein_dist:15.7513, vae_loss_seen:358.6210 GZSL: seen=0.8325, unseen=0.6284, h=0.7161 ZSL: unseen accuracy=0.6884
[188/500]  Loss_D: -13.4062 Loss_G: -3.4639, Wasserstein_dist:17.6201, vae_loss_seen:357.2005 GZSL: seen=0.8492, unseen=0.6213, h=0.7176 ZSL: unseen accuracy=0.6869
[189/500]  Loss_D: -12.9717 Loss_G: -3.6383, Wasserstein_dist:17.3866, vae_loss_seen:351.1172 GZSL: seen=0.8421, unseen=0.6287, h=0.7199 ZSL: unseen accuracy=0.6836
[190/500]  Loss_D: -14.5409 Loss_G: -3.1930, Wasserstein_dist:19.2656, vae_loss_seen:357.7177 GZSL: seen=0.8539, unseen=0.6175, h=0.7167 ZSL: unseen accuracy=0.6890
[191/500]  Loss_D: -16.3517 Loss_G: -3.4881, Wasserstein_dist:20.6971, vae_loss_seen:373.2841 GZSL: seen=0.8485, unseen=0.6202, h=0.7166 ZSL: unseen accuracy=0.6935
[192/500]  Loss_D: -9.9604 Loss_G: -3.1633, Wasserstein_dist:15.2366, vae_loss_seen:349.4040 GZSL: seen=0.8386, unseen=0.6196, h=0.7126 ZSL: unseen accuracy=0.6800
[193/500]  Loss_D: -13.3234 Loss_G: -3.3677, Wasserstein_dist:17.4431, vae_loss_seen:354.9545 GZSL: seen=0.8453, unseen=0.6302, h=0.7221 ZSL: unseen accuracy=0.6927
[194/500]  Loss_D: -13.1937 Loss_G: -2.9431, Wasserstein_dist:17.2745, vae_loss_seen:354.2433 GZSL: seen=0.8343, unseen=0.6223, h=0.7129 ZSL: unseen accuracy=0.6848
[195/500]  Loss_D: -9.2893 Loss_G: -3.3234, Wasserstein_dist:14.1487, vae_loss_seen:339.9635 GZSL: seen=0.8547, unseen=0.6215, h=0.7197 ZSL: unseen accuracy=0.6843
[196/500]  Loss_D: -13.5687 Loss_G: -3.5699, Wasserstein_dist:17.6535, vae_loss_seen:356.1021 GZSL: seen=0.8586, unseen=0.6114, h=0.7142 ZSL: unseen accuracy=0.6907
[197/500]  Loss_D: -16.3139 Loss_G: -3.3112, Wasserstein_dist:20.7840, vae_loss_seen:375.6597 GZSL: seen=0.8343, unseen=0.6127, h=0.7066 ZSL: unseen accuracy=0.6877
[198/500]  Loss_D: -13.0438 Loss_G: -3.5410, Wasserstein_dist:17.8971, vae_loss_seen:354.0587 GZSL: seen=0.8415, unseen=0.6147, h=0.7104 ZSL: unseen accuracy=0.6880
[199/500]  Loss_D: -15.2297 Loss_G: -3.7479, Wasserstein_dist:19.7625, vae_loss_seen:350.9939 GZSL: seen=0.8366, unseen=0.6318, h=0.7199 ZSL: unseen accuracy=0.6826
[200/500]  Loss_D: -13.5115 Loss_G: -3.4720, Wasserstein_dist:17.5421, vae_loss_seen:356.7144 GZSL: seen=0.8359, unseen=0.6226, h=0.7137 ZSL: unseen accuracy=0.6912
[201/500]  Loss_D: -11.9619 Loss_G: -2.9074, Wasserstein_dist:15.9650, vae_loss_seen:343.4402 GZSL: seen=0.8427, unseen=0.6205, h=0.7147 ZSL: unseen accuracy=0.6786
[202/500]  Loss_D: -12.1875 Loss_G: -2.7763, Wasserstein_dist:17.0292, vae_loss_seen:353.4024 GZSL: seen=0.8309, unseen=0.6236, h=0.7124 ZSL: unseen accuracy=0.6734
[203/500]  Loss_D: -12.7717 Loss_G: -3.4358, Wasserstein_dist:17.2499, vae_loss_seen:356.2555 GZSL: seen=0.8349, unseen=0.6272, h=0.7163 ZSL: unseen accuracy=0.6809
[204/500]  Loss_D: -12.4701 Loss_G: -3.0046, Wasserstein_dist:17.1194, vae_loss_seen:345.3786 GZSL: seen=0.8272, unseen=0.6163, h=0.7063 ZSL: unseen accuracy=0.6779
[205/500]  Loss_D: -14.2806 Loss_G: -3.4051, Wasserstein_dist:18.7136, vae_loss_seen:372.6485 GZSL: seen=0.8283, unseen=0.6257, h=0.7129 ZSL: unseen accuracy=0.6840
[206/500]  Loss_D: -11.2757 Loss_G: -4.0920, Wasserstein_dist:15.9628, vae_loss_seen:365.0854 GZSL: seen=0.8412, unseen=0.6241, h=0.7166 ZSL: unseen accuracy=0.6911
[207/500]  Loss_D: -11.6078 Loss_G: -3.5013, Wasserstein_dist:15.9944, vae_loss_seen:351.9388 GZSL: seen=0.8458, unseen=0.6211, h=0.7163 ZSL: unseen accuracy=0.6872
[208/500]  Loss_D: -12.7372 Loss_G: -3.4217, Wasserstein_dist:16.8303, vae_loss_seen:337.7947 GZSL: seen=0.8286, unseen=0.6066, h=0.7004 ZSL: unseen accuracy=0.6764
[209/500]  Loss_D: -12.5639 Loss_G: -3.3903, Wasserstein_dist:17.0497, vae_loss_seen:342.3336 GZSL: seen=0.8288, unseen=0.6247, h=0.7124 ZSL: unseen accuracy=0.6750
[210/500]  Loss_D: -17.2760 Loss_G: -3.7334, Wasserstein_dist:21.0610, vae_loss_seen:351.2171 GZSL: seen=0.8353, unseen=0.6259, h=0.7156 ZSL: unseen accuracy=0.6839
[211/500]  Loss_D: -11.5868 Loss_G: -3.8711, Wasserstein_dist:15.7465, vae_loss_seen:362.4987 GZSL: seen=0.8334, unseen=0.6340, h=0.7201 ZSL: unseen accuracy=0.6952
[212/500]  Loss_D: -11.6993 Loss_G: -3.8876, Wasserstein_dist:16.4051, vae_loss_seen:359.6703 GZSL: seen=0.8378, unseen=0.6159, h=0.7099 ZSL: unseen accuracy=0.6773
[213/500]  Loss_D: -10.1643 Loss_G: -3.8259, Wasserstein_dist:14.5606, vae_loss_seen:349.9650 GZSL: seen=0.8346, unseen=0.6273, h=0.7162 ZSL: unseen accuracy=0.6886
[214/500]  Loss_D: -12.8550 Loss_G: -2.9432, Wasserstein_dist:17.2286, vae_loss_seen:326.4116 GZSL: seen=0.8405, unseen=0.6235, h=0.7159 ZSL: unseen accuracy=0.6975
[215/500]  Loss_D: -13.3054 Loss_G: -3.5324, Wasserstein_dist:17.5850, vae_loss_seen:356.7692 GZSL: seen=0.8412, unseen=0.6195, h=0.7136 ZSL: unseen accuracy=0.7011
[216/500]  Loss_D: -13.4547 Loss_G: -3.3827, Wasserstein_dist:17.9464, vae_loss_seen:361.9495 GZSL: seen=0.8321, unseen=0.6157, h=0.7078 ZSL: unseen accuracy=0.6823
[217/500]  Loss_D: -13.5612 Loss_G: -3.8234, Wasserstein_dist:17.5085, vae_loss_seen:359.7778 GZSL: seen=0.8453, unseen=0.6224, h=0.7169 ZSL: unseen accuracy=0.6963
[218/500]  Loss_D: -12.2510 Loss_G: -3.3152, Wasserstein_dist:16.4698, vae_loss_seen:350.6049 GZSL: seen=0.8196, unseen=0.6329, h=0.7142 ZSL: unseen accuracy=0.6879
[219/500]  Loss_D: -13.2899 Loss_G: -3.9767, Wasserstein_dist:16.9355, vae_loss_seen:371.7062 GZSL: seen=0.8506, unseen=0.6092, h=0.7099 ZSL: unseen accuracy=0.6837
[220/500]  Loss_D: -10.9669 Loss_G: -3.3231, Wasserstein_dist:15.3637, vae_loss_seen:339.6852 GZSL: seen=0.8081, unseen=0.6276, h=0.7065 ZSL: unseen accuracy=0.6877
[221/500]  Loss_D: -12.9274 Loss_G: -3.6004, Wasserstein_dist:17.3369, vae_loss_seen:347.0181 GZSL: seen=0.8275, unseen=0.6167, h=0.7067 ZSL: unseen accuracy=0.6820
[222/500]  Loss_D: -12.2494 Loss_G: -3.6117, Wasserstein_dist:16.3113, vae_loss_seen:338.5715 GZSL: seen=0.7983, unseen=0.6335, h=0.7064 ZSL: unseen accuracy=0.6844
[223/500]  Loss_D: -11.5279 Loss_G: -3.6460, Wasserstein_dist:15.5365, vae_loss_seen:347.9672 GZSL: seen=0.8419, unseen=0.6157, h=0.7112 ZSL: unseen accuracy=0.6894
[224/500]  Loss_D: -11.4181 Loss_G: -3.4029, Wasserstein_dist:15.7061, vae_loss_seen:322.7313 GZSL: seen=0.8471, unseen=0.6144, h=0.7122 ZSL: unseen accuracy=0.6858
[225/500]  Loss_D: -10.6192 Loss_G: -3.5515, Wasserstein_dist:15.3745, vae_loss_seen:350.1132 GZSL: seen=0.8159, unseen=0.6264, h=0.7087 ZSL: unseen accuracy=0.6844
[226/500]  Loss_D: -12.6939 Loss_G: -3.6327, Wasserstein_dist:16.5378, vae_loss_seen:347.3074 GZSL: seen=0.8342, unseen=0.6218, h=0.7125 ZSL: unseen accuracy=0.6826
[227/500]  Loss_D: -11.4922 Loss_G: -3.8495, Wasserstein_dist:15.6399, vae_loss_seen:335.9749 GZSL: seen=0.8582, unseen=0.6019, h=0.7076 ZSL: unseen accuracy=0.6727
[228/500]  Loss_D: -11.8375 Loss_G: -3.9640, Wasserstein_dist:15.9264, vae_loss_seen:354.2080 GZSL: seen=0.8368, unseen=0.6151, h=0.7090 ZSL: unseen accuracy=0.6799
[229/500]  Loss_D: -12.5216 Loss_G: -3.3750, Wasserstein_dist:16.7048, vae_loss_seen:344.9061 GZSL: seen=0.8270, unseen=0.6229, h=0.7106 ZSL: unseen accuracy=0.6811
[230/500]  Loss_D: -11.6117 Loss_G: -3.6839, Wasserstein_dist:15.5703, vae_loss_seen:357.5609 GZSL: seen=0.8266, unseen=0.6064, h=0.6996 ZSL: unseen accuracy=0.6750
[231/500]  Loss_D: -13.0731 Loss_G: -4.0559, Wasserstein_dist:17.1994, vae_loss_seen:356.1142 GZSL: seen=0.8355, unseen=0.6085, h=0.7042 ZSL: unseen accuracy=0.6773
[232/500]  Loss_D: -12.1575 Loss_G: -3.9615, Wasserstein_dist:16.5605, vae_loss_seen:351.3105 GZSL: seen=0.8333, unseen=0.6049, h=0.7009 ZSL: unseen accuracy=0.6872
[233/500]  Loss_D: -12.9452 Loss_G: -3.7591, Wasserstein_dist:17.2186, vae_loss_seen:360.9400 GZSL: seen=0.8308, unseen=0.6086, h=0.7026 ZSL: unseen accuracy=0.6769
[234/500]  Loss_D: -12.8468 Loss_G: -4.4061, Wasserstein_dist:16.4958, vae_loss_seen:337.4195 GZSL: seen=0.8169, unseen=0.6281, h=0.7101 ZSL: unseen accuracy=0.6790
[235/500]  Loss_D: -13.9366 Loss_G: -4.3954, Wasserstein_dist:18.2049, vae_loss_seen:364.0036 GZSL: seen=0.8106, unseen=0.6414, h=0.7161 ZSL: unseen accuracy=0.7000
[236/500]  Loss_D: -13.0663 Loss_G: -4.3047, Wasserstein_dist:17.3431, vae_loss_seen:351.3115 GZSL: seen=0.8419, unseen=0.6274, h=0.7190 ZSL: unseen accuracy=0.6918
[237/500]  Loss_D: -12.0885 Loss_G: -3.9044, Wasserstein_dist:16.4838, vae_loss_seen:354.5956 GZSL: seen=0.8349, unseen=0.6128, h=0.7068 ZSL: unseen accuracy=0.6747
[238/500]  Loss_D: -11.4426 Loss_G: -4.0892, Wasserstein_dist:15.4950, vae_loss_seen:356.8687 GZSL: seen=0.8381, unseen=0.6225, h=0.7144 ZSL: unseen accuracy=0.6859
[239/500]  Loss_D: -14.1247 Loss_G: -3.9211, Wasserstein_dist:18.5866, vae_loss_seen:350.1854 GZSL: seen=0.8230, unseen=0.6273, h=0.7119 ZSL: unseen accuracy=0.6896
[240/500]  Loss_D: -13.2761 Loss_G: -3.8340, Wasserstein_dist:17.4731, vae_loss_seen:349.9082 GZSL: seen=0.8612, unseen=0.5958, h=0.7043 ZSL: unseen accuracy=0.6756
[241/500]  Loss_D: -12.0700 Loss_G: -4.0400, Wasserstein_dist:15.9486, vae_loss_seen:340.7725 GZSL: seen=0.8346, unseen=0.5990, h=0.6975 ZSL: unseen accuracy=0.6728
[242/500]  Loss_D: -11.2019 Loss_G: -4.2156, Wasserstein_dist:15.3986, vae_loss_seen:350.6091 GZSL: seen=0.8528, unseen=0.6020, h=0.7057 ZSL: unseen accuracy=0.6753
[243/500]  Loss_D: -13.7073 Loss_G: -4.0251, Wasserstein_dist:17.8293, vae_loss_seen:364.5958 GZSL: seen=0.8485, unseen=0.6070, h=0.7077 ZSL: unseen accuracy=0.6819
[244/500]  Loss_D: -12.6034 Loss_G: -4.0553, Wasserstein_dist:16.9788, vae_loss_seen:350.7915 GZSL: seen=0.8274, unseen=0.6292, h=0.7148 ZSL: unseen accuracy=0.6860
[245/500]  Loss_D: -14.6189 Loss_G: -4.4969, Wasserstein_dist:18.1178, vae_loss_seen:344.7490 GZSL: seen=0.8334, unseen=0.6123, h=0.7059 ZSL: unseen accuracy=0.6781
[246/500]  Loss_D: -12.8067 Loss_G: -4.2857, Wasserstein_dist:16.6360, vae_loss_seen:345.5808 GZSL: seen=0.8083, unseen=0.6311, h=0.7088 ZSL: unseen accuracy=0.6784
[247/500]  Loss_D: -12.7115 Loss_G: -3.4804, Wasserstein_dist:16.9623, vae_loss_seen:351.0048 GZSL: seen=0.8263, unseen=0.6042, h=0.6980 ZSL: unseen accuracy=0.6859
[248/500]  Loss_D: -12.1040 Loss_G: -4.2261, Wasserstein_dist:15.8085, vae_loss_seen:333.1416 GZSL: seen=0.8389, unseen=0.6220, h=0.7143 ZSL: unseen accuracy=0.6911
[249/500]  Loss_D: -13.3828 Loss_G: -4.0920, Wasserstein_dist:17.0854, vae_loss_seen:353.0706 GZSL: seen=0.8406, unseen=0.6231, h=0.7157 ZSL: unseen accuracy=0.6876
[250/500]  Loss_D: -14.6285 Loss_G: -4.4377, Wasserstein_dist:18.6339, vae_loss_seen:351.2956 GZSL: seen=0.8366, unseen=0.6299, h=0.7187 ZSL: unseen accuracy=0.6994
[251/500]  Loss_D: -11.7386 Loss_G: -4.2862, Wasserstein_dist:15.7594, vae_loss_seen:342.8488 GZSL: seen=0.8280, unseen=0.6208, h=0.7096 ZSL: unseen accuracy=0.6941
[252/500]  Loss_D: -12.8013 Loss_G: -4.2675, Wasserstein_dist:16.7926, vae_loss_seen:338.7389 GZSL: seen=0.8327, unseen=0.6254, h=0.7143 ZSL: unseen accuracy=0.6886
[253/500]  Loss_D: -13.0375 Loss_G: -4.0453, Wasserstein_dist:16.7602, vae_loss_seen:338.1931 GZSL: seen=0.8524, unseen=0.6217, h=0.7190 ZSL: unseen accuracy=0.6896
[254/500]  Loss_D: -11.3309 Loss_G: -4.0982, Wasserstein_dist:15.2506, vae_loss_seen:346.7349 GZSL: seen=0.8340, unseen=0.6219, h=0.7125 ZSL: unseen accuracy=0.6838
[255/500]  Loss_D: -11.8180 Loss_G: -4.2248, Wasserstein_dist:16.0165, vae_loss_seen:341.8796 GZSL: seen=0.8180, unseen=0.6228, h=0.7072 ZSL: unseen accuracy=0.6838
[256/500]  Loss_D: -13.2724 Loss_G: -4.0993, Wasserstein_dist:17.0184, vae_loss_seen:361.6367 GZSL: seen=0.8366, unseen=0.6060, h=0.7029 ZSL: unseen accuracy=0.6873
[257/500]  Loss_D: -12.3509 Loss_G: -4.5989, Wasserstein_dist:15.9192, vae_loss_seen:353.9565 GZSL: seen=0.8635, unseen=0.6156, h=0.7188 ZSL: unseen accuracy=0.6873
[258/500]  Loss_D: -9.0793 Loss_G: -3.9725, Wasserstein_dist:13.0475, vae_loss_seen:315.7407 GZSL: seen=0.8333, unseen=0.6112, h=0.7052 ZSL: unseen accuracy=0.6717
[259/500]  Loss_D: -12.4980 Loss_G: -4.4518, Wasserstein_dist:16.4314, vae_loss_seen:347.1313 GZSL: seen=0.8053, unseen=0.6161, h=0.6981 ZSL: unseen accuracy=0.6752
[260/500]  Loss_D: -13.2578 Loss_G: -4.1027, Wasserstein_dist:16.7955, vae_loss_seen:338.6681 GZSL: seen=0.8211, unseen=0.6288, h=0.7122 ZSL: unseen accuracy=0.6778
[261/500]  Loss_D: -14.6941 Loss_G: -4.2716, Wasserstein_dist:19.4482, vae_loss_seen:342.7105 GZSL: seen=0.8202, unseen=0.6082, h=0.6985 ZSL: unseen accuracy=0.6710
[262/500]  Loss_D: -13.2197 Loss_G: -4.4625, Wasserstein_dist:18.1545, vae_loss_seen:319.8338 GZSL: seen=0.8293, unseen=0.6081, h=0.7017 ZSL: unseen accuracy=0.6841
[263/500]  Loss_D: -12.1757 Loss_G: -4.1754, Wasserstein_dist:16.2860, vae_loss_seen:336.3498 GZSL: seen=0.8224, unseen=0.6154, h=0.7040 ZSL: unseen accuracy=0.6810
[264/500]  Loss_D: -9.5794 Loss_G: -4.6342, Wasserstein_dist:13.7702, vae_loss_seen:329.7816 GZSL: seen=0.8294, unseen=0.6163, h=0.7072 ZSL: unseen accuracy=0.6865
[265/500]  Loss_D: -13.5295 Loss_G: -4.1913, Wasserstein_dist:17.3691, vae_loss_seen:345.0588 GZSL: seen=0.8211, unseen=0.6345, h=0.7158 ZSL: unseen accuracy=0.6873
[266/500]  Loss_D: -11.7197 Loss_G: -4.2060, Wasserstein_dist:15.8685, vae_loss_seen:340.8519 GZSL: seen=0.8132, unseen=0.6175, h=0.7020 ZSL: unseen accuracy=0.6788
[267/500]  Loss_D: -11.5711 Loss_G: -3.9949, Wasserstein_dist:15.4489, vae_loss_seen:340.8389 GZSL: seen=0.8335, unseen=0.6026, h=0.6995 ZSL: unseen accuracy=0.6723
[268/500]  Loss_D: -11.2364 Loss_G: -4.0934, Wasserstein_dist:15.4500, vae_loss_seen:348.3918 GZSL: seen=0.8336, unseen=0.6169, h=0.7090 ZSL: unseen accuracy=0.6814
[269/500]  Loss_D: -12.9943 Loss_G: -4.0064, Wasserstein_dist:16.8963, vae_loss_seen:372.5076 GZSL: seen=0.8236, unseen=0.6213, h=0.7083 ZSL: unseen accuracy=0.6830
[270/500]  Loss_D: -8.6222 Loss_G: -4.3556, Wasserstein_dist:12.2968, vae_loss_seen:320.7065 GZSL: seen=0.8444, unseen=0.6056, h=0.7053 ZSL: unseen accuracy=0.6783
[271/500]  Loss_D: -13.6195 Loss_G: -4.4826, Wasserstein_dist:17.1728, vae_loss_seen:368.7355 GZSL: seen=0.8216, unseen=0.6157, h=0.7039 ZSL: unseen accuracy=0.6849
[272/500]  Loss_D: -12.0383 Loss_G: -3.9413, Wasserstein_dist:16.2551, vae_loss_seen:348.5052 GZSL: seen=0.8345, unseen=0.6048, h=0.7013 ZSL: unseen accuracy=0.6812
[273/500]  Loss_D: -12.6565 Loss_G: -4.3907, Wasserstein_dist:16.6117, vae_loss_seen:344.0558 GZSL: seen=0.8238, unseen=0.6294, h=0.7136 ZSL: unseen accuracy=0.6924
[274/500]  Loss_D: -12.0667 Loss_G: -4.6265, Wasserstein_dist:16.8698, vae_loss_seen:338.4239 GZSL: seen=0.8514, unseen=0.6063, h=0.7082 ZSL: unseen accuracy=0.6892
