HYPER-PARAMETERS
[12/500]  Loss_D: -50.2421 Loss_G: -6.0805, Wasserstein_dist:69.3816, vae_loss_seen:752.3836 GZSL: seen=0.8812, unseen=0.5254, h=0.6583 ZSL: unseen accuracy=0.6335
[13/500]  Loss_D: -53.8000 Loss_G: -6.2230, Wasserstein_dist:70.9527, vae_loss_seen:741.8756 GZSL: seen=0.8065, unseen=0.5833, h=0.6770 ZSL: unseen accuracy=0.6323
[14/500]  Loss_D: -51.8916 Loss_G: -6.6546, Wasserstein_dist:68.7110, vae_loss_seen:741.1020 GZSL: seen=0.8153, unseen=0.5882, h=0.6834 ZSL: unseen accuracy=0.6415
[15/500]  Loss_D: -46.4606 Loss_G: -7.5198, Wasserstein_dist:62.9744, vae_loss_seen:733.0961 GZSL: seen=0.8182, unseen=0.5830, h=0.6808 ZSL: unseen accuracy=0.6365
[16/500]  Loss_D: -51.1529 Loss_G: -7.2163, Wasserstein_dist:64.2746, vae_loss_seen:750.0850 GZSL: seen=0.8048, unseen=0.5806, h=0.6745 ZSL: unseen accuracy=0.6502
[17/500]  Loss_D: -41.9795 Loss_G: -7.0756, Wasserstein_dist:60.8781, vae_loss_seen:754.5219 GZSL: seen=0.8864, unseen=0.5587, h=0.6854 ZSL: unseen accuracy=0.6426
[18/500]  Loss_D: -52.4727 Loss_G: -7.2313, Wasserstein_dist:68.6603, vae_loss_seen:735.7195 GZSL: seen=0.8929, unseen=0.5671, h=0.6936 ZSL: unseen accuracy=0.6473
[19/500]  Loss_D: -54.5241 Loss_G: -7.5277, Wasserstein_dist:67.4465, vae_loss_seen:706.6591 GZSL: seen=0.8182, unseen=0.6031, h=0.6944 ZSL: unseen accuracy=0.6612
[20/500]  Loss_D: -40.3520 Loss_G: -8.6406, Wasserstein_dist:57.7779, vae_loss_seen:733.0881 GZSL: seen=0.8147, unseen=0.6075, h=0.6960 ZSL: unseen accuracy=0.6635
[21/500]  Loss_D: -51.8231 Loss_G: -8.1788, Wasserstein_dist:65.8921, vae_loss_seen:726.0621 GZSL: seen=0.8124, unseen=0.6240, h=0.7058 ZSL: unseen accuracy=0.6606
[22/500]  Loss_D: -44.9866 Loss_G: -8.9712, Wasserstein_dist:63.3565, vae_loss_seen:704.6960 GZSL: seen=0.8932, unseen=0.5944, h=0.7138 ZSL: unseen accuracy=0.6766
[23/500]  Loss_D: -47.9375 Loss_G: -9.6320, Wasserstein_dist:63.3516, vae_loss_seen:713.8527 GZSL: seen=0.8251, unseen=0.6356, h=0.7181 ZSL: unseen accuracy=0.6701
[24/500]  Loss_D: -54.1392 Loss_G: -9.1428, Wasserstein_dist:66.7350, vae_loss_seen:728.0173 GZSL: seen=0.8931, unseen=0.5901, h=0.7106 ZSL: unseen accuracy=0.6773
[25/500]  Loss_D: -46.9580 Loss_G: -9.6059, Wasserstein_dist:65.5997, vae_loss_seen:708.3343 GZSL: seen=0.8226, unseen=0.6417, h=0.7210 ZSL: unseen accuracy=0.6794
[26/500]  Loss_D: -44.5714 Loss_G: -9.7890, Wasserstein_dist:60.0805, vae_loss_seen:701.4844 GZSL: seen=0.8956, unseen=0.6111, h=0.7265 ZSL: unseen accuracy=0.6807
[27/500]  Loss_D: -48.9218 Loss_G: -9.6948, Wasserstein_dist:67.1022, vae_loss_seen:709.3769 GZSL: seen=0.8929, unseen=0.6032, h=0.7200 ZSL: unseen accuracy=0.6889
[28/500]  Loss_D: -46.8074 Loss_G: -9.6385, Wasserstein_dist:59.2841, vae_loss_seen:691.6946 GZSL: seen=0.8918, unseen=0.6088, h=0.7236 ZSL: unseen accuracy=0.6932
[29/500]  Loss_D: -52.7476 Loss_G: -10.7890, Wasserstein_dist:68.7410, vae_loss_seen:684.3488 GZSL: seen=0.8898, unseen=0.6090, h=0.7231 ZSL: unseen accuracy=0.6959
[30/500]  Loss_D: -42.4230 Loss_G: -10.7620, Wasserstein_dist:56.1746, vae_loss_seen:675.7080 GZSL: seen=0.8877, unseen=0.6255, h=0.7339 ZSL: unseen accuracy=0.6900
[31/500]  Loss_D: -51.4909 Loss_G: -11.2398, Wasserstein_dist:64.4399, vae_loss_seen:674.7357 GZSL: seen=0.8932, unseen=0.6502, h=0.7526 ZSL: unseen accuracy=0.7055
[32/500]  Loss_D: -48.4614 Loss_G: -11.7052, Wasserstein_dist:62.3117, vae_loss_seen:680.9630 GZSL: seen=0.9280, unseen=0.6131, h=0.7384 ZSL: unseen accuracy=0.7069
[33/500]  Loss_D: -43.4996 Loss_G: -11.3509, Wasserstein_dist:59.2057, vae_loss_seen:695.4353 GZSL: seen=0.9248, unseen=0.6230, h=0.7445 ZSL: unseen accuracy=0.7140
[34/500]  Loss_D: -48.0185 Loss_G: -11.9282, Wasserstein_dist:63.7629, vae_loss_seen:673.1804 GZSL: seen=0.9295, unseen=0.6162, h=0.7411 ZSL: unseen accuracy=0.7127
[35/500]  Loss_D: -50.1519 Loss_G: -11.5443, Wasserstein_dist:64.6549, vae_loss_seen:663.7222 GZSL: seen=0.8934, unseen=0.6469, h=0.7504 ZSL: unseen accuracy=0.7136
[36/500]  Loss_D: -43.3253 Loss_G: -11.7010, Wasserstein_dist:60.0332, vae_loss_seen:660.1882 GZSL: seen=0.8986, unseen=0.6461, h=0.7518 ZSL: unseen accuracy=0.7223
[37/500]  Loss_D: -44.2406 Loss_G: -11.7027, Wasserstein_dist:60.1748, vae_loss_seen:681.6517 GZSL: seen=0.8974, unseen=0.6559, h=0.7579 ZSL: unseen accuracy=0.7285
[38/500]  Loss_D: -41.2764 Loss_G: -12.7622, Wasserstein_dist:58.0432, vae_loss_seen:668.9979 GZSL: seen=0.9250, unseen=0.6327, h=0.7514 ZSL: unseen accuracy=0.7210
[39/500]  Loss_D: -53.0044 Loss_G: -12.0507, Wasserstein_dist:66.6110, vae_loss_seen:671.3704 GZSL: seen=0.8940, unseen=0.6697, h=0.7658 ZSL: unseen accuracy=0.7294
[40/500]  Loss_D: -44.7986 Loss_G: -12.8230, Wasserstein_dist:59.9696, vae_loss_seen:645.6963 GZSL: seen=0.9211, unseen=0.6514, h=0.7631 ZSL: unseen accuracy=0.7388
[41/500]  Loss_D: -40.1586 Loss_G: -13.1279, Wasserstein_dist:56.9483, vae_loss_seen:652.6828 GZSL: seen=0.9158, unseen=0.6565, h=0.7648 ZSL: unseen accuracy=0.7365
[42/500]  Loss_D: -43.6269 Loss_G: -13.0725, Wasserstein_dist:59.1989, vae_loss_seen:658.5059 GZSL: seen=0.9025, unseen=0.6564, h=0.7600 ZSL: unseen accuracy=0.7307
[43/500]  Loss_D: -47.1116 Loss_G: -13.3397, Wasserstein_dist:60.0363, vae_loss_seen:635.7820 GZSL: seen=0.9287, unseen=0.6555, h=0.7685 ZSL: unseen accuracy=0.7381
[44/500]  Loss_D: -42.7418 Loss_G: -13.9363, Wasserstein_dist:58.5206, vae_loss_seen:664.0454 GZSL: seen=0.9291, unseen=0.6631, h=0.7739 ZSL: unseen accuracy=0.7279
[45/500]  Loss_D: -45.0209 Loss_G: -13.7530, Wasserstein_dist:62.2100, vae_loss_seen:656.7708 GZSL: seen=0.9018, unseen=0.6828, h=0.7772 ZSL: unseen accuracy=0.7385
[46/500]  Loss_D: -46.6446 Loss_G: -14.0244, Wasserstein_dist:62.2112, vae_loss_seen:643.5291 GZSL: seen=0.8995, unseen=0.6685, h=0.7670 ZSL: unseen accuracy=0.7427
[47/500]  Loss_D: -47.4763 Loss_G: -14.8003, Wasserstein_dist:61.9419, vae_loss_seen:637.7244 GZSL: seen=0.8905, unseen=0.6768, h=0.7691 ZSL: unseen accuracy=0.7341
[48/500]  Loss_D: -42.1384 Loss_G: -15.0515, Wasserstein_dist:56.7724, vae_loss_seen:627.4961 GZSL: seen=0.9190, unseen=0.6716, h=0.7761 ZSL: unseen accuracy=0.7465
[49/500]  Loss_D: -47.2992 Loss_G: -14.7799, Wasserstein_dist:61.5281, vae_loss_seen:644.6011 GZSL: seen=0.9235, unseen=0.6787, h=0.7824 ZSL: unseen accuracy=0.7476
[50/500]  Loss_D: -46.3339 Loss_G: -14.3538, Wasserstein_dist:56.7619, vae_loss_seen:648.7114 GZSL: seen=0.8911, unseen=0.6976, h=0.7826 ZSL: unseen accuracy=0.7480
[51/500]  Loss_D: -42.0546 Loss_G: -15.1611, Wasserstein_dist:56.4771, vae_loss_seen:631.7193 GZSL: seen=0.9223, unseen=0.6742, h=0.7790 ZSL: unseen accuracy=0.7500
[52/500]  Loss_D: -45.7690 Loss_G: -15.6234, Wasserstein_dist:60.6665, vae_loss_seen:631.2276 GZSL: seen=0.8978, unseen=0.6794, h=0.7735 ZSL: unseen accuracy=0.7539
[53/500]  Loss_D: -39.6761 Loss_G: -15.6276, Wasserstein_dist:57.3593, vae_loss_seen:639.0516 GZSL: seen=0.9002, unseen=0.6916, h=0.7822 ZSL: unseen accuracy=0.7485
[54/500]  Loss_D: -33.7845 Loss_G: -16.3508, Wasserstein_dist:52.8105, vae_loss_seen:623.4093 GZSL: seen=0.8858, unseen=0.6882, h=0.7746 ZSL: unseen accuracy=0.7434
[55/500]  Loss_D: -36.8371 Loss_G: -16.2848, Wasserstein_dist:54.3452, vae_loss_seen:617.9626 GZSL: seen=0.9242, unseen=0.6702, h=0.7769 ZSL: unseen accuracy=0.7486
[56/500]  Loss_D: -36.3729 Loss_G: -16.9475, Wasserstein_dist:48.8434, vae_loss_seen:617.4830 GZSL: seen=0.8942, unseen=0.6915, h=0.7799 ZSL: unseen accuracy=0.7377
[57/500]  Loss_D: -38.8430 Loss_G: -15.7603, Wasserstein_dist:53.1431, vae_loss_seen:634.5294 GZSL: seen=0.8938, unseen=0.6936, h=0.7811 ZSL: unseen accuracy=0.7475
[58/500]  Loss_D: -41.4115 Loss_G: -15.9287, Wasserstein_dist:54.9547, vae_loss_seen:621.0704 GZSL: seen=0.9012, unseen=0.6853, h=0.7786 ZSL: unseen accuracy=0.7458
[59/500]  Loss_D: -41.7458 Loss_G: -15.5017, Wasserstein_dist:56.8911, vae_loss_seen:621.2841 GZSL: seen=0.8954, unseen=0.6981, h=0.7845 ZSL: unseen accuracy=0.7461
[60/500]  Loss_D: -42.4667 Loss_G: -15.4483, Wasserstein_dist:56.3182, vae_loss_seen:627.9879 GZSL: seen=0.9046, unseen=0.6946, h=0.7858 ZSL: unseen accuracy=0.7481
[61/500]  Loss_D: -41.5315 Loss_G: -15.9282, Wasserstein_dist:53.7053, vae_loss_seen:632.3950 GZSL: seen=0.9212, unseen=0.6696, h=0.7755 ZSL: unseen accuracy=0.7451
[62/500]  Loss_D: -43.7103 Loss_G: -15.7446, Wasserstein_dist:54.1300, vae_loss_seen:633.3161 GZSL: seen=0.9183, unseen=0.6896, h=0.7877 ZSL: unseen accuracy=0.7448
[63/500]  Loss_D: -39.9480 Loss_G: -17.2865, Wasserstein_dist:53.5536, vae_loss_seen:607.2924 GZSL: seen=0.8951, unseen=0.7100, h=0.7919 ZSL: unseen accuracy=0.7492
[64/500]  Loss_D: -37.6072 Loss_G: -18.7017, Wasserstein_dist:50.4359, vae_loss_seen:591.1206 GZSL: seen=0.8813, unseen=0.7056, h=0.7837 ZSL: unseen accuracy=0.7375
[65/500]  Loss_D: -40.2610 Loss_G: -18.2551, Wasserstein_dist:52.4028, vae_loss_seen:601.9647 GZSL: seen=0.8915, unseen=0.7189, h=0.7959 ZSL: unseen accuracy=0.7574
[66/500]  Loss_D: -38.1034 Loss_G: -17.6919, Wasserstein_dist:50.0173, vae_loss_seen:608.1713 GZSL: seen=0.9206, unseen=0.6924, h=0.7904 ZSL: unseen accuracy=0.7430
[67/500]  Loss_D: -38.5197 Loss_G: -18.9018, Wasserstein_dist:51.3133, vae_loss_seen:587.9965 GZSL: seen=0.9211, unseen=0.7000, h=0.7955 ZSL: unseen accuracy=0.7507
[68/500]  Loss_D: -42.2130 Loss_G: -17.8583, Wasserstein_dist:53.3791, vae_loss_seen:613.6333 GZSL: seen=0.8800, unseen=0.7201, h=0.7920 ZSL: unseen accuracy=0.7484
[69/500]  Loss_D: -35.3523 Loss_G: -17.8743, Wasserstein_dist:50.9557, vae_loss_seen:599.6328 GZSL: seen=0.8956, unseen=0.7039, h=0.7882 ZSL: unseen accuracy=0.7477
[70/500]  Loss_D: -37.4296 Loss_G: -18.2451, Wasserstein_dist:53.8932, vae_loss_seen:597.6707 GZSL: seen=0.8826, unseen=0.7275, h=0.7976 ZSL: unseen accuracy=0.7452
[71/500]  Loss_D: -41.7925 Loss_G: -18.2860, Wasserstein_dist:52.7764, vae_loss_seen:587.8775 GZSL: seen=0.8806, unseen=0.7211, h=0.7929 ZSL: unseen accuracy=0.7454
[72/500]  Loss_D: -32.5611 Loss_G: -17.6914, Wasserstein_dist:45.5482, vae_loss_seen:607.2805 GZSL: seen=0.8758, unseen=0.7324, h=0.7977 ZSL: unseen accuracy=0.7489
[73/500]  Loss_D: -41.2411 Loss_G: -19.5945, Wasserstein_dist:51.2676, vae_loss_seen:597.6902 GZSL: seen=0.8880, unseen=0.7145, h=0.7918 ZSL: unseen accuracy=0.7440
[74/500]  Loss_D: -37.8520 Loss_G: -19.5860, Wasserstein_dist:52.2107, vae_loss_seen:595.6821 GZSL: seen=0.9131, unseen=0.6933, h=0.7881 ZSL: unseen accuracy=0.7519
[75/500]  Loss_D: -37.4524 Loss_G: -18.9409, Wasserstein_dist:50.7284, vae_loss_seen:576.9807 GZSL: seen=0.8906, unseen=0.7155, h=0.7935 ZSL: unseen accuracy=0.7340
[76/500]  Loss_D: -32.1145 Loss_G: -19.8519, Wasserstein_dist:45.3848, vae_loss_seen:580.5067 GZSL: seen=0.8886, unseen=0.7138, h=0.7916 ZSL: unseen accuracy=0.7412
[77/500]  Loss_D: -41.2605 Loss_G: -19.1175, Wasserstein_dist:54.7394, vae_loss_seen:581.5801 GZSL: seen=0.9218, unseen=0.6924, h=0.7908 ZSL: unseen accuracy=0.7585
[78/500]  Loss_D: -40.2728 Loss_G: -19.1794, Wasserstein_dist:53.1045, vae_loss_seen:575.7586 GZSL: seen=0.8964, unseen=0.7167, h=0.7966 ZSL: unseen accuracy=0.7496
[79/500]  Loss_D: -38.0410 Loss_G: -19.5126, Wasserstein_dist:51.6513, vae_loss_seen:583.7126 GZSL: seen=0.9205, unseen=0.6982, h=0.7941 ZSL: unseen accuracy=0.7500
[80/500]  Loss_D: -40.7910 Loss_G: -20.3132, Wasserstein_dist:50.1447, vae_loss_seen:575.5596 GZSL: seen=0.9231, unseen=0.7034, h=0.7984 ZSL: unseen accuracy=0.7474
[81/500]  Loss_D: -35.3027 Loss_G: -19.2826, Wasserstein_dist:49.0369, vae_loss_seen:577.7826 GZSL: seen=0.9432, unseen=0.6865, h=0.7946 ZSL: unseen accuracy=0.7514
[82/500]  Loss_D: -39.7484 Loss_G: -19.8296, Wasserstein_dist:53.6715, vae_loss_seen:584.5370 GZSL: seen=0.8852, unseen=0.7279, h=0.7989 ZSL: unseen accuracy=0.7474
[83/500]  Loss_D: -42.3217 Loss_G: -19.5215, Wasserstein_dist:53.0009, vae_loss_seen:581.3706 GZSL: seen=0.9222, unseen=0.6937, h=0.7918 ZSL: unseen accuracy=0.7423
[84/500]  Loss_D: -41.4364 Loss_G: -19.9026, Wasserstein_dist:54.8452, vae_loss_seen:570.8204 GZSL: seen=0.9151, unseen=0.7053, h=0.7966 ZSL: unseen accuracy=0.7457
[85/500]  Loss_D: -33.9739 Loss_G: -20.1541, Wasserstein_dist:45.3722, vae_loss_seen:580.8523 GZSL: seen=0.8891, unseen=0.7166, h=0.7936 ZSL: unseen accuracy=0.7530
[86/500]  Loss_D: -38.3958 Loss_G: -21.5178, Wasserstein_dist:54.1171, vae_loss_seen:564.8148 GZSL: seen=0.8876, unseen=0.7124, h=0.7904 ZSL: unseen accuracy=0.7411
[87/500]  Loss_D: -35.7694 Loss_G: -20.4569, Wasserstein_dist:46.4125, vae_loss_seen:564.4541 GZSL: seen=0.9091, unseen=0.7092, h=0.7968 ZSL: unseen accuracy=0.7489
[88/500]  Loss_D: -35.2542 Loss_G: -20.7476, Wasserstein_dist:48.1432, vae_loss_seen:572.1143 GZSL: seen=0.9113, unseen=0.7034, h=0.7939 ZSL: unseen accuracy=0.7487
[89/500]  Loss_D: -34.3030 Loss_G: -20.6142, Wasserstein_dist:46.8035, vae_loss_seen:573.7695 GZSL: seen=0.9392, unseen=0.6918, h=0.7968 ZSL: unseen accuracy=0.7446
[90/500]  Loss_D: -37.6083 Loss_G: -21.3134, Wasserstein_dist:48.7595, vae_loss_seen:570.0666 GZSL: seen=0.8849, unseen=0.7212, h=0.7947 ZSL: unseen accuracy=0.7494
[91/500]  Loss_D: -34.3690 Loss_G: -21.3067, Wasserstein_dist:44.1158, vae_loss_seen:558.6574 GZSL: seen=0.9233, unseen=0.6987, h=0.7955 ZSL: unseen accuracy=0.7439
[92/500]  Loss_D: -36.1490 Loss_G: -20.3493, Wasserstein_dist:46.4745, vae_loss_seen:574.0106 GZSL: seen=0.9182, unseen=0.7065, h=0.7986 ZSL: unseen accuracy=0.7476
[93/500]  Loss_D: -35.2348 Loss_G: -20.7185, Wasserstein_dist:45.3294, vae_loss_seen:569.2253 GZSL: seen=0.9168, unseen=0.7032, h=0.7960 ZSL: unseen accuracy=0.7462
[94/500]  Loss_D: -33.0222 Loss_G: -21.3490, Wasserstein_dist:44.4896, vae_loss_seen:557.0965 GZSL: seen=0.9173, unseen=0.7067, h=0.7983 ZSL: unseen accuracy=0.7463
[95/500]  Loss_D: -34.6614 Loss_G: -21.1575, Wasserstein_dist:44.9987, vae_loss_seen:567.6310 GZSL: seen=0.8850, unseen=0.7337, h=0.8023 ZSL: unseen accuracy=0.7584
[96/500]  Loss_D: -33.4558 Loss_G: -21.0926, Wasserstein_dist:42.6627, vae_loss_seen:566.1631 GZSL: seen=0.8801, unseen=0.7196, h=0.7918 ZSL: unseen accuracy=0.7394
[97/500]  Loss_D: -34.2675 Loss_G: -21.8561, Wasserstein_dist:45.0847, vae_loss_seen:554.8920 GZSL: seen=0.8870, unseen=0.7234, h=0.7969 ZSL: unseen accuracy=0.7470
[98/500]  Loss_D: -31.3280 Loss_G: -20.8491, Wasserstein_dist:44.5046, vae_loss_seen:566.8126 GZSL: seen=0.9270, unseen=0.6969, h=0.7957 ZSL: unseen accuracy=0.7486
[99/500]  Loss_D: -32.6899 Loss_G: -21.3144, Wasserstein_dist:43.5599, vae_loss_seen:561.2272 GZSL: seen=0.8883, unseen=0.7209, h=0.7959 ZSL: unseen accuracy=0.7458
[100/500]  Loss_D: -32.8219 Loss_G: -22.4852, Wasserstein_dist:43.3733, vae_loss_seen:561.4663 GZSL: seen=0.8906, unseen=0.7169, h=0.7943 ZSL: unseen accuracy=0.7419
[101/500]  Loss_D: -30.3476 Loss_G: -20.6353, Wasserstein_dist:41.9403, vae_loss_seen:568.1437 GZSL: seen=0.9170, unseen=0.6995, h=0.7936 ZSL: unseen accuracy=0.7583
[102/500]  Loss_D: -30.5534 Loss_G: -21.4567, Wasserstein_dist:41.3738, vae_loss_seen:552.3672 GZSL: seen=0.9052, unseen=0.7070, h=0.7939 ZSL: unseen accuracy=0.7516
[103/500]  Loss_D: -29.7926 Loss_G: -21.5468, Wasserstein_dist:41.4209, vae_loss_seen:544.6970 GZSL: seen=0.9302, unseen=0.6847, h=0.7888 ZSL: unseen accuracy=0.7467
[104/500]  Loss_D: -34.1528 Loss_G: -20.8764, Wasserstein_dist:44.8828, vae_loss_seen:549.9918 GZSL: seen=0.9151, unseen=0.7090, h=0.7990 ZSL: unseen accuracy=0.7470
[105/500]  Loss_D: -34.4146 Loss_G: -22.3980, Wasserstein_dist:46.7467, vae_loss_seen:550.3983 GZSL: seen=0.9160, unseen=0.7024, h=0.7951 ZSL: unseen accuracy=0.7444
[106/500]  Loss_D: -28.7140 Loss_G: -22.5763, Wasserstein_dist:40.2952, vae_loss_seen:540.7798 GZSL: seen=0.9369, unseen=0.6782, h=0.7868 ZSL: unseen accuracy=0.7421
[107/500]  Loss_D: -32.9118 Loss_G: -21.9931, Wasserstein_dist:44.1419, vae_loss_seen:542.3767 GZSL: seen=0.9148, unseen=0.7127, h=0.8012 ZSL: unseen accuracy=0.7467
[108/500]  Loss_D: -30.4693 Loss_G: -22.9700, Wasserstein_dist:41.9541, vae_loss_seen:547.3066 GZSL: seen=0.9112, unseen=0.7053, h=0.7951 ZSL: unseen accuracy=0.7451
[109/500]  Loss_D: -28.3451 Loss_G: -20.9537, Wasserstein_dist:39.5687, vae_loss_seen:560.4927 GZSL: seen=0.9323, unseen=0.6888, h=0.7923 ZSL: unseen accuracy=0.7461
[110/500]  Loss_D: -29.6707 Loss_G: -21.3786, Wasserstein_dist:40.4847, vae_loss_seen:549.9119 GZSL: seen=0.9158, unseen=0.7038, h=0.7960 ZSL: unseen accuracy=0.7465
[111/500]  Loss_D: -32.7058 Loss_G: -24.1094, Wasserstein_dist:42.2519, vae_loss_seen:518.1864 GZSL: seen=0.9191, unseen=0.7018, h=0.7959 ZSL: unseen accuracy=0.7506
[112/500]  Loss_D: -35.0277 Loss_G: -22.5922, Wasserstein_dist:43.5030, vae_loss_seen:559.0980 GZSL: seen=0.9086, unseen=0.7115, h=0.7980 ZSL: unseen accuracy=0.7576
[113/500]  Loss_D: -30.8646 Loss_G: -23.4269, Wasserstein_dist:41.8942, vae_loss_seen:554.5784 GZSL: seen=0.9127, unseen=0.7091, h=0.7981 ZSL: unseen accuracy=0.7529
[114/500]  Loss_D: -26.9625 Loss_G: -23.4463, Wasserstein_dist:34.9959, vae_loss_seen:543.2893 GZSL: seen=0.8902, unseen=0.7047, h=0.7866 ZSL: unseen accuracy=0.7448
[115/500]  Loss_D: -31.2691 Loss_G: -22.1589, Wasserstein_dist:42.7317, vae_loss_seen:552.3733 GZSL: seen=0.9116, unseen=0.6989, h=0.7912 ZSL: unseen accuracy=0.7482
[116/500]  Loss_D: -29.5039 Loss_G: -22.9228, Wasserstein_dist:39.1543, vae_loss_seen:547.9974 GZSL: seen=0.9202, unseen=0.6998, h=0.7950 ZSL: unseen accuracy=0.7486
[117/500]  Loss_D: -31.1864 Loss_G: -22.7205, Wasserstein_dist:42.4145, vae_loss_seen:536.0021 GZSL: seen=0.9202, unseen=0.6960, h=0.7926 ZSL: unseen accuracy=0.7501
[118/500]  Loss_D: -27.0722 Loss_G: -21.5563, Wasserstein_dist:37.2701, vae_loss_seen:552.4966 GZSL: seen=0.9138, unseen=0.6998, h=0.7926 ZSL: unseen accuracy=0.7478
[119/500]  Loss_D: -29.0574 Loss_G: -23.3843, Wasserstein_dist:38.6786, vae_loss_seen:528.7104 GZSL: seen=0.9224, unseen=0.6993, h=0.7955 ZSL: unseen accuracy=0.7465
[120/500]  Loss_D: -28.2340 Loss_G: -23.6541, Wasserstein_dist:39.5561, vae_loss_seen:564.5356 GZSL: seen=0.9086, unseen=0.6902, h=0.7845 ZSL: unseen accuracy=0.7486
[121/500]  Loss_D: -29.1822 Loss_G: -22.5912, Wasserstein_dist:38.1141, vae_loss_seen:529.2293 GZSL: seen=0.8828, unseen=0.7237, h=0.7953 ZSL: unseen accuracy=0.7539
[122/500]  Loss_D: -29.2944 Loss_G: -22.5729, Wasserstein_dist:42.0150, vae_loss_seen:542.4188 GZSL: seen=0.9069, unseen=0.7031, h=0.7921 ZSL: unseen accuracy=0.7485
[123/500]  Loss_D: -31.9073 Loss_G: -22.2348, Wasserstein_dist:41.4534, vae_loss_seen:547.5912 GZSL: seen=0.8925, unseen=0.7176, h=0.7955 ZSL: unseen accuracy=0.7541
[124/500]  Loss_D: -32.7160 Loss_G: -22.7232, Wasserstein_dist:41.7597, vae_loss_seen:533.5828 GZSL: seen=0.9053, unseen=0.7050, h=0.7927 ZSL: unseen accuracy=0.7528
[125/500]  Loss_D: -29.7168 Loss_G: -23.7144, Wasserstein_dist:39.3542, vae_loss_seen:530.2519 GZSL: seen=0.8869, unseen=0.7173, h=0.7931 ZSL: unseen accuracy=0.7484
[126/500]  Loss_D: -25.3120 Loss_G: -23.6742, Wasserstein_dist:33.7221, vae_loss_seen:518.3272 GZSL: seen=0.9099, unseen=0.6943, h=0.7876 ZSL: unseen accuracy=0.7475
[127/500]  Loss_D: -27.8846 Loss_G: -23.0255, Wasserstein_dist:38.1013, vae_loss_seen:541.8823 GZSL: seen=0.9167, unseen=0.7017, h=0.7949 ZSL: unseen accuracy=0.7556
[128/500]  Loss_D: -25.9160 Loss_G: -24.0067, Wasserstein_dist:34.9615, vae_loss_seen:512.7231 GZSL: seen=0.9097, unseen=0.6975, h=0.7896 ZSL: unseen accuracy=0.7454
[129/500]  Loss_D: -31.9132 Loss_G: -23.5607, Wasserstein_dist:44.3261, vae_loss_seen:545.3282 GZSL: seen=0.9113, unseen=0.7010, h=0.7924 ZSL: unseen accuracy=0.7437
[130/500]  Loss_D: -25.2178 Loss_G: -22.5031, Wasserstein_dist:34.9715, vae_loss_seen:540.4166 GZSL: seen=0.9109, unseen=0.7028, h=0.7934 ZSL: unseen accuracy=0.7485
[131/500]  Loss_D: -27.6741 Loss_G: -24.3541, Wasserstein_dist:36.9146, vae_loss_seen:527.7306 GZSL: seen=0.9112, unseen=0.6979, h=0.7904 ZSL: unseen accuracy=0.7490
[132/500]  Loss_D: -27.9144 Loss_G: -23.7091, Wasserstein_dist:36.0748, vae_loss_seen:537.0043 GZSL: seen=0.8970, unseen=0.7139, h=0.7950 ZSL: unseen accuracy=0.7512
[133/500]  Loss_D: -20.1917 Loss_G: -23.3583, Wasserstein_dist:29.0280, vae_loss_seen:528.4728 GZSL: seen=0.9014, unseen=0.7092, h=0.7938 ZSL: unseen accuracy=0.7582
[134/500]  Loss_D: -24.2612 Loss_G: -23.4492, Wasserstein_dist:33.4868, vae_loss_seen:537.3959 GZSL: seen=0.9159, unseen=0.6925, h=0.7887 ZSL: unseen accuracy=0.7455
[135/500]  Loss_D: -28.1505 Loss_G: -23.3962, Wasserstein_dist:36.9003, vae_loss_seen:529.7845 GZSL: seen=0.8880, unseen=0.7110, h=0.7897 ZSL: unseen accuracy=0.7525
[136/500]  Loss_D: -23.4964 Loss_G: -24.1417, Wasserstein_dist:33.0213, vae_loss_seen:516.1385 GZSL: seen=0.9236, unseen=0.6995, h=0.7961 ZSL: unseen accuracy=0.7551
[137/500]  Loss_D: -26.3352 Loss_G: -22.3616, Wasserstein_dist:34.2375, vae_loss_seen:551.2089 GZSL: seen=0.8964, unseen=0.7181, h=0.7974 ZSL: unseen accuracy=0.7509
[138/500]  Loss_D: -26.3375 Loss_G: -22.9036, Wasserstein_dist:33.6798, vae_loss_seen:532.1813 GZSL: seen=0.9086, unseen=0.7075, h=0.7955 ZSL: unseen accuracy=0.7494
[139/500]  Loss_D: -23.6782 Loss_G: -23.2126, Wasserstein_dist:35.1991, vae_loss_seen:544.1781 GZSL: seen=0.9081, unseen=0.6989, h=0.7899 ZSL: unseen accuracy=0.7486
[140/500]  Loss_D: -23.1222 Loss_G: -23.6719, Wasserstein_dist:32.0921, vae_loss_seen:520.8802 GZSL: seen=0.8868, unseen=0.7077, h=0.7872 ZSL: unseen accuracy=0.7488
[141/500]  Loss_D: -25.2346 Loss_G: -23.6510, Wasserstein_dist:36.2063, vae_loss_seen:532.6161 GZSL: seen=0.9151, unseen=0.7061, h=0.7971 ZSL: unseen accuracy=0.7536
[142/500]  Loss_D: -22.1350 Loss_G: -24.3088, Wasserstein_dist:32.0294, vae_loss_seen:527.6420 GZSL: seen=0.9201, unseen=0.7009, h=0.7957 ZSL: unseen accuracy=0.7568
