HYPER-PARAMETERS
[143/500]  Loss_D: -15.4553 Loss_G: -3.8089, Wasserstein_dist:19.6421, vae_loss_seen:360.2137 GZSL: seen=0.8335, unseen=0.6341, h=0.7203 ZSL: unseen accuracy=0.6731
[144/500]  Loss_D: -13.4912 Loss_G: -3.6739, Wasserstein_dist:19.1946, vae_loss_seen:349.2618 GZSL: seen=0.8195, unseen=0.6518, h=0.7261 ZSL: unseen accuracy=0.6863
[145/500]  Loss_D: -12.6020 Loss_G: -3.9784, Wasserstein_dist:17.4860, vae_loss_seen:327.4062 GZSL: seen=0.8302, unseen=0.6406, h=0.7232 ZSL: unseen accuracy=0.6808
[146/500]  Loss_D: -14.7263 Loss_G: -4.1375, Wasserstein_dist:19.4283, vae_loss_seen:349.2251 GZSL: seen=0.8331, unseen=0.6430, h=0.7258 ZSL: unseen accuracy=0.6965
[147/500]  Loss_D: -13.9253 Loss_G: -4.0995, Wasserstein_dist:18.8371, vae_loss_seen:354.9875 GZSL: seen=0.8529, unseen=0.6249, h=0.7213 ZSL: unseen accuracy=0.6794
[148/500]  Loss_D: -13.8610 Loss_G: -3.9574, Wasserstein_dist:19.4459, vae_loss_seen:358.0317 GZSL: seen=0.8437, unseen=0.6333, h=0.7235 ZSL: unseen accuracy=0.6768
[149/500]  Loss_D: -14.2585 Loss_G: -3.6512, Wasserstein_dist:18.8117, vae_loss_seen:340.2335 GZSL: seen=0.8400, unseen=0.6243, h=0.7163 ZSL: unseen accuracy=0.6715
[150/500]  Loss_D: -15.7037 Loss_G: -3.8602, Wasserstein_dist:20.4199, vae_loss_seen:353.4276 GZSL: seen=0.8236, unseen=0.6342, h=0.7166 ZSL: unseen accuracy=0.6719
[151/500]  Loss_D: -13.2805 Loss_G: -3.8996, Wasserstein_dist:17.4909, vae_loss_seen:354.1850 GZSL: seen=0.8606, unseen=0.6393, h=0.7336 ZSL: unseen accuracy=0.6960
[152/500]  Loss_D: -12.5540 Loss_G: -3.8882, Wasserstein_dist:17.0320, vae_loss_seen:345.3732 GZSL: seen=0.8476, unseen=0.6290, h=0.7221 ZSL: unseen accuracy=0.6896
[153/500]  Loss_D: -13.5862 Loss_G: -3.8345, Wasserstein_dist:17.5160, vae_loss_seen:341.7929 GZSL: seen=0.8325, unseen=0.6349, h=0.7204 ZSL: unseen accuracy=0.6890
[154/500]  Loss_D: -13.3526 Loss_G: -3.9129, Wasserstein_dist:17.9334, vae_loss_seen:350.6390 GZSL: seen=0.8352, unseen=0.6277, h=0.7168 ZSL: unseen accuracy=0.6834
[155/500]  Loss_D: -17.0859 Loss_G: -4.0220, Wasserstein_dist:22.2505, vae_loss_seen:375.3091 GZSL: seen=0.8505, unseen=0.6212, h=0.7179 ZSL: unseen accuracy=0.6835
[156/500]  Loss_D: -15.6284 Loss_G: -3.9950, Wasserstein_dist:20.1012, vae_loss_seen:360.0721 GZSL: seen=0.8377, unseen=0.6294, h=0.7187 ZSL: unseen accuracy=0.6822
[157/500]  Loss_D: -12.2828 Loss_G: -4.1428, Wasserstein_dist:17.1680, vae_loss_seen:350.3704 GZSL: seen=0.8484, unseen=0.6284, h=0.7220 ZSL: unseen accuracy=0.6834
[158/500]  Loss_D: -14.4026 Loss_G: -3.7021, Wasserstein_dist:19.3721, vae_loss_seen:341.2661 GZSL: seen=0.8449, unseen=0.6376, h=0.7267 ZSL: unseen accuracy=0.6898
[159/500]  Loss_D: -15.0926 Loss_G: -4.0630, Wasserstein_dist:19.9913, vae_loss_seen:356.9676 GZSL: seen=0.8420, unseen=0.6163, h=0.7117 ZSL: unseen accuracy=0.6773
[160/500]  Loss_D: -11.9916 Loss_G: -3.8416, Wasserstein_dist:16.6685, vae_loss_seen:351.6056 GZSL: seen=0.8541, unseen=0.6231, h=0.7206 ZSL: unseen accuracy=0.6849
[161/500]  Loss_D: -17.7601 Loss_G: -3.9498, Wasserstein_dist:21.9016, vae_loss_seen:364.5153 GZSL: seen=0.8442, unseen=0.6351, h=0.7249 ZSL: unseen accuracy=0.6865
[162/500]  Loss_D: -15.6908 Loss_G: -4.0864, Wasserstein_dist:20.1426, vae_loss_seen:362.4477 GZSL: seen=0.8522, unseen=0.6261, h=0.7218 ZSL: unseen accuracy=0.6889
[163/500]  Loss_D: -15.0939 Loss_G: -4.1164, Wasserstein_dist:19.5410, vae_loss_seen:367.0700 GZSL: seen=0.8498, unseen=0.6250, h=0.7203 ZSL: unseen accuracy=0.6845
[164/500]  Loss_D: -16.4930 Loss_G: -3.9776, Wasserstein_dist:21.0078, vae_loss_seen:362.3973 GZSL: seen=0.8344, unseen=0.6280, h=0.7167 ZSL: unseen accuracy=0.6798
[165/500]  Loss_D: -13.6826 Loss_G: -3.8025, Wasserstein_dist:18.9042, vae_loss_seen:340.9982 GZSL: seen=0.8249, unseen=0.6348, h=0.7175 ZSL: unseen accuracy=0.6744
[166/500]  Loss_D: -16.6618 Loss_G: -4.0550, Wasserstein_dist:20.7376, vae_loss_seen:340.3996 GZSL: seen=0.8358, unseen=0.6286, h=0.7176 ZSL: unseen accuracy=0.6757
[167/500]  Loss_D: -13.8565 Loss_G: -3.7605, Wasserstein_dist:18.3258, vae_loss_seen:342.2587 GZSL: seen=0.8541, unseen=0.6222, h=0.7199 ZSL: unseen accuracy=0.6791
[168/500]  Loss_D: -13.4696 Loss_G: -3.9197, Wasserstein_dist:18.6158, vae_loss_seen:357.6002 GZSL: seen=0.8458, unseen=0.6183, h=0.7144 ZSL: unseen accuracy=0.6709
[169/500]  Loss_D: -16.5414 Loss_G: -3.5372, Wasserstein_dist:20.9782, vae_loss_seen:366.1617 GZSL: seen=0.8581, unseen=0.6194, h=0.7194 ZSL: unseen accuracy=0.6826
[170/500]  Loss_D: -13.3942 Loss_G: -3.6719, Wasserstein_dist:17.7236, vae_loss_seen:349.8411 GZSL: seen=0.8271, unseen=0.6391, h=0.7211 ZSL: unseen accuracy=0.6893
[171/500]  Loss_D: -14.4060 Loss_G: -3.9710, Wasserstein_dist:18.9039, vae_loss_seen:343.8622 GZSL: seen=0.8367, unseen=0.6309, h=0.7194 ZSL: unseen accuracy=0.6869
[172/500]  Loss_D: -13.7779 Loss_G: -3.7745, Wasserstein_dist:18.5056, vae_loss_seen:355.8998 GZSL: seen=0.8330, unseen=0.6285, h=0.7164 ZSL: unseen accuracy=0.6781
[173/500]  Loss_D: -12.8778 Loss_G: -3.9642, Wasserstein_dist:17.3430, vae_loss_seen:339.3660 GZSL: seen=0.8214, unseen=0.6290, h=0.7124 ZSL: unseen accuracy=0.6780
[174/500]  Loss_D: -13.8765 Loss_G: -4.1920, Wasserstein_dist:18.6875, vae_loss_seen:354.8117 GZSL: seen=0.8399, unseen=0.6215, h=0.7144 ZSL: unseen accuracy=0.6711
[175/500]  Loss_D: -13.7110 Loss_G: -4.0688, Wasserstein_dist:18.0757, vae_loss_seen:339.7118 GZSL: seen=0.8087, unseen=0.6391, h=0.7140 ZSL: unseen accuracy=0.6714
[176/500]  Loss_D: -11.3315 Loss_G: -3.8509, Wasserstein_dist:15.2961, vae_loss_seen:344.1801 GZSL: seen=0.8266, unseen=0.6216, h=0.7096 ZSL: unseen accuracy=0.6801
[177/500]  Loss_D: -15.9274 Loss_G: -4.0669, Wasserstein_dist:20.5160, vae_loss_seen:349.5776 GZSL: seen=0.8542, unseen=0.6106, h=0.7122 ZSL: unseen accuracy=0.6717
[178/500]  Loss_D: -14.9841 Loss_G: -4.3973, Wasserstein_dist:19.5465, vae_loss_seen:359.2830 GZSL: seen=0.8521, unseen=0.6180, h=0.7164 ZSL: unseen accuracy=0.6725
[179/500]  Loss_D: -14.6979 Loss_G: -4.0322, Wasserstein_dist:19.0205, vae_loss_seen:356.4423 GZSL: seen=0.8470, unseen=0.6247, h=0.7190 ZSL: unseen accuracy=0.6786
[180/500]  Loss_D: -14.0523 Loss_G: -3.6644, Wasserstein_dist:19.2702, vae_loss_seen:354.6239 GZSL: seen=0.8332, unseen=0.6246, h=0.7140 ZSL: unseen accuracy=0.6839
[181/500]  Loss_D: -13.1125 Loss_G: -3.7874, Wasserstein_dist:17.1586, vae_loss_seen:334.1904 GZSL: seen=0.8510, unseen=0.6077, h=0.7091 ZSL: unseen accuracy=0.6708
[182/500]  Loss_D: -16.1853 Loss_G: -3.8731, Wasserstein_dist:20.5855, vae_loss_seen:376.5800 GZSL: seen=0.8411, unseen=0.6156, h=0.7109 ZSL: unseen accuracy=0.6714
[183/500]  Loss_D: -12.6627 Loss_G: -3.9269, Wasserstein_dist:16.8584, vae_loss_seen:340.4379 GZSL: seen=0.8467, unseen=0.6213, h=0.7167 ZSL: unseen accuracy=0.6835
[184/500]  Loss_D: -12.8466 Loss_G: -4.4020, Wasserstein_dist:17.0121, vae_loss_seen:345.8065 GZSL: seen=0.8329, unseen=0.6053, h=0.7011 ZSL: unseen accuracy=0.6763
[185/500]  Loss_D: -14.4736 Loss_G: -3.8235, Wasserstein_dist:18.7994, vae_loss_seen:355.9052 GZSL: seen=0.8552, unseen=0.6283, h=0.7244 ZSL: unseen accuracy=0.6943
[186/500]  Loss_D: -11.9681 Loss_G: -3.7197, Wasserstein_dist:16.4891, vae_loss_seen:336.6887 GZSL: seen=0.8371, unseen=0.6247, h=0.7155 ZSL: unseen accuracy=0.6817
[187/500]  Loss_D: -12.0280 Loss_G: -4.2518, Wasserstein_dist:16.1719, vae_loss_seen:352.9998 GZSL: seen=0.8433, unseen=0.6240, h=0.7173 ZSL: unseen accuracy=0.6829
[188/500]  Loss_D: -13.4665 Loss_G: -4.3458, Wasserstein_dist:18.0199, vae_loss_seen:348.2960 GZSL: seen=0.8296, unseen=0.6278, h=0.7147 ZSL: unseen accuracy=0.6802
[189/500]  Loss_D: -12.6130 Loss_G: -4.2177, Wasserstein_dist:17.6641, vae_loss_seen:345.0293 GZSL: seen=0.8335, unseen=0.6304, h=0.7179 ZSL: unseen accuracy=0.6832
[190/500]  Loss_D: -14.2626 Loss_G: -4.0258, Wasserstein_dist:19.3736, vae_loss_seen:349.0963 GZSL: seen=0.8388, unseen=0.6201, h=0.7131 ZSL: unseen accuracy=0.6814
[191/500]  Loss_D: -16.4772 Loss_G: -3.9712, Wasserstein_dist:21.2829, vae_loss_seen:368.3350 GZSL: seen=0.8561, unseen=0.6133, h=0.7146 ZSL: unseen accuracy=0.6905
[192/500]  Loss_D: -10.8699 Loss_G: -3.8310, Wasserstein_dist:15.8537, vae_loss_seen:342.6217 GZSL: seen=0.8375, unseen=0.6199, h=0.7124 ZSL: unseen accuracy=0.6724
[193/500]  Loss_D: -13.3934 Loss_G: -4.1738, Wasserstein_dist:17.7914, vae_loss_seen:346.6813 GZSL: seen=0.8399, unseen=0.6226, h=0.7151 ZSL: unseen accuracy=0.6854
[194/500]  Loss_D: -13.5382 Loss_G: -3.7662, Wasserstein_dist:17.5956, vae_loss_seen:345.5137 GZSL: seen=0.8116, unseen=0.6276, h=0.7079 ZSL: unseen accuracy=0.6835
[195/500]  Loss_D: -9.7096 Loss_G: -4.0605, Wasserstein_dist:14.5716, vae_loss_seen:332.6154 GZSL: seen=0.8394, unseen=0.6260, h=0.7172 ZSL: unseen accuracy=0.6818
[196/500]  Loss_D: -13.3151 Loss_G: -4.1855, Wasserstein_dist:17.4842, vae_loss_seen:349.4980 GZSL: seen=0.8281, unseen=0.6263, h=0.7132 ZSL: unseen accuracy=0.6810
[197/500]  Loss_D: -16.6370 Loss_G: -3.7191, Wasserstein_dist:21.2296, vae_loss_seen:371.7174 GZSL: seen=0.8338, unseen=0.6126, h=0.7063 ZSL: unseen accuracy=0.6852
[198/500]  Loss_D: -13.8281 Loss_G: -4.2035, Wasserstein_dist:18.5430, vae_loss_seen:347.6435 GZSL: seen=0.8408, unseen=0.6088, h=0.7062 ZSL: unseen accuracy=0.6745
[199/500]  Loss_D: -14.9943 Loss_G: -4.0816, Wasserstein_dist:19.7587, vae_loss_seen:347.6691 GZSL: seen=0.8516, unseen=0.6133, h=0.7131 ZSL: unseen accuracy=0.6796
[200/500]  Loss_D: -13.0759 Loss_G: -4.0464, Wasserstein_dist:17.3966, vae_loss_seen:350.8955 GZSL: seen=0.8326, unseen=0.6288, h=0.7165 ZSL: unseen accuracy=0.6838
[201/500]  Loss_D: -12.7219 Loss_G: -3.4539, Wasserstein_dist:16.6727, vae_loss_seen:338.0442 GZSL: seen=0.8369, unseen=0.6135, h=0.7080 ZSL: unseen accuracy=0.6745
[202/500]  Loss_D: -12.8865 Loss_G: -3.1770, Wasserstein_dist:17.4795, vae_loss_seen:348.6925 GZSL: seen=0.8128, unseen=0.6274, h=0.7082 ZSL: unseen accuracy=0.6681
[203/500]  Loss_D: -13.3279 Loss_G: -3.8216, Wasserstein_dist:17.8095, vae_loss_seen:352.1167 GZSL: seen=0.8393, unseen=0.6193, h=0.7127 ZSL: unseen accuracy=0.6797
[204/500]  Loss_D: -13.0589 Loss_G: -3.4231, Wasserstein_dist:17.6891, vae_loss_seen:341.3268 GZSL: seen=0.8239, unseen=0.6160, h=0.7049 ZSL: unseen accuracy=0.6715
[205/500]  Loss_D: -14.4223 Loss_G: -4.2065, Wasserstein_dist:18.8982, vae_loss_seen:364.4458 GZSL: seen=0.8382, unseen=0.6162, h=0.7102 ZSL: unseen accuracy=0.6771
[206/500]  Loss_D: -12.1209 Loss_G: -4.6427, Wasserstein_dist:16.4341, vae_loss_seen:359.4449 GZSL: seen=0.8431, unseen=0.6195, h=0.7142 ZSL: unseen accuracy=0.6904
[207/500]  Loss_D: -10.9229 Loss_G: -4.1572, Wasserstein_dist:15.5665, vae_loss_seen:345.2572 GZSL: seen=0.8381, unseen=0.6141, h=0.7088 ZSL: unseen accuracy=0.6731
[208/500]  Loss_D: -13.1215 Loss_G: -3.7865, Wasserstein_dist:17.5847, vae_loss_seen:334.2233 GZSL: seen=0.8307, unseen=0.6000, h=0.6968 ZSL: unseen accuracy=0.6634
[209/500]  Loss_D: -12.6747 Loss_G: -3.9823, Wasserstein_dist:17.4780, vae_loss_seen:336.4384 GZSL: seen=0.8255, unseen=0.6208, h=0.7087 ZSL: unseen accuracy=0.6725
[210/500]  Loss_D: -16.8193 Loss_G: -4.2417, Wasserstein_dist:20.8826, vae_loss_seen:346.1430 GZSL: seen=0.8424, unseen=0.6154, h=0.7112 ZSL: unseen accuracy=0.6809
[211/500]  Loss_D: -11.6280 Loss_G: -4.2534, Wasserstein_dist:15.6807, vae_loss_seen:358.7038 GZSL: seen=0.8318, unseen=0.6333, h=0.7191 ZSL: unseen accuracy=0.6877
[212/500]  Loss_D: -12.4629 Loss_G: -4.1440, Wasserstein_dist:17.0762, vae_loss_seen:356.9308 GZSL: seen=0.8458, unseen=0.6107, h=0.7093 ZSL: unseen accuracy=0.6807
[213/500]  Loss_D: -10.3818 Loss_G: -4.2132, Wasserstein_dist:15.2804, vae_loss_seen:346.1763 GZSL: seen=0.8465, unseen=0.6230, h=0.7178 ZSL: unseen accuracy=0.6870
[214/500]  Loss_D: -12.6575 Loss_G: -3.5409, Wasserstein_dist:17.2786, vae_loss_seen:320.7113 GZSL: seen=0.8439, unseen=0.6241, h=0.7175 ZSL: unseen accuracy=0.6921
[215/500]  Loss_D: -13.2020 Loss_G: -3.7845, Wasserstein_dist:17.5703, vae_loss_seen:354.3233 GZSL: seen=0.8455, unseen=0.6188, h=0.7146 ZSL: unseen accuracy=0.6921
[216/500]  Loss_D: -13.9867 Loss_G: -3.9857, Wasserstein_dist:18.3932, vae_loss_seen:356.1644 GZSL: seen=0.8332, unseen=0.6160, h=0.7084 ZSL: unseen accuracy=0.6720
[217/500]  Loss_D: -13.4998 Loss_G: -4.1429, Wasserstein_dist:17.4525, vae_loss_seen:356.6707 GZSL: seen=0.8393, unseen=0.6264, h=0.7174 ZSL: unseen accuracy=0.6850
[218/500]  Loss_D: -12.6168 Loss_G: -3.6424, Wasserstein_dist:16.8449, vae_loss_seen:347.3751 GZSL: seen=0.8210, unseen=0.6290, h=0.7122 ZSL: unseen accuracy=0.6756
[219/500]  Loss_D: -13.4096 Loss_G: -4.3076, Wasserstein_dist:17.0529, vae_loss_seen:368.2655 GZSL: seen=0.8378, unseen=0.6128, h=0.7078 ZSL: unseen accuracy=0.6751
[220/500]  Loss_D: -11.7746 Loss_G: -3.7626, Wasserstein_dist:16.1079, vae_loss_seen:335.0269 GZSL: seen=0.8538, unseen=0.6038, h=0.7074 ZSL: unseen accuracy=0.6836
[221/500]  Loss_D: -12.8891 Loss_G: -3.9877, Wasserstein_dist:17.3978, vae_loss_seen:343.0285 GZSL: seen=0.8157, unseen=0.6196, h=0.7042 ZSL: unseen accuracy=0.6860
[222/500]  Loss_D: -11.9799 Loss_G: -4.0943, Wasserstein_dist:16.1038, vae_loss_seen:333.4729 GZSL: seen=0.8031, unseen=0.6255, h=0.7033 ZSL: unseen accuracy=0.6824
[223/500]  Loss_D: -11.8039 Loss_G: -4.0274, Wasserstein_dist:16.1081, vae_loss_seen:343.8040 GZSL: seen=0.8330, unseen=0.6206, h=0.7113 ZSL: unseen accuracy=0.6855
[224/500]  Loss_D: -11.2646 Loss_G: -3.6167, Wasserstein_dist:15.5944, vae_loss_seen:320.3892 GZSL: seen=0.8242, unseen=0.6201, h=0.7077 ZSL: unseen accuracy=0.6786
[225/500]  Loss_D: -11.2300 Loss_G: -3.7283, Wasserstein_dist:16.0905, vae_loss_seen:348.2110 GZSL: seen=0.8364, unseen=0.6160, h=0.7095 ZSL: unseen accuracy=0.6872
[226/500]  Loss_D: -13.7489 Loss_G: -3.8419, Wasserstein_dist:17.7650, vae_loss_seen:344.9164 GZSL: seen=0.8292, unseen=0.6148, h=0.7061 ZSL: unseen accuracy=0.6799
[227/500]  Loss_D: -11.5544 Loss_G: -3.8542, Wasserstein_dist:15.7671, vae_loss_seen:335.6502 GZSL: seen=0.8197, unseen=0.6158, h=0.7033 ZSL: unseen accuracy=0.6762
[228/500]  Loss_D: -12.5818 Loss_G: -4.4169, Wasserstein_dist:16.8419, vae_loss_seen:349.4557 GZSL: seen=0.8370, unseen=0.6138, h=0.7083 ZSL: unseen accuracy=0.6689
[229/500]  Loss_D: -12.8964 Loss_G: -3.4836, Wasserstein_dist:17.2398, vae_loss_seen:343.4519 GZSL: seen=0.8163, unseen=0.6263, h=0.7088 ZSL: unseen accuracy=0.6749
[230/500]  Loss_D: -11.7516 Loss_G: -4.1298, Wasserstein_dist:16.0227, vae_loss_seen:353.0257 GZSL: seen=0.8248, unseen=0.6106, h=0.7017 ZSL: unseen accuracy=0.6708
[231/500]  Loss_D: -14.1965 Loss_G: -4.1688, Wasserstein_dist:18.2455, vae_loss_seen:355.0414 GZSL: seen=0.8404, unseen=0.6055, h=0.7038 ZSL: unseen accuracy=0.6702
[232/500]  Loss_D: -12.0727 Loss_G: -4.4168, Wasserstein_dist:16.7888, vae_loss_seen:346.7714 GZSL: seen=0.8360, unseen=0.6152, h=0.7088 ZSL: unseen accuracy=0.6755
[233/500]  Loss_D: -13.7385 Loss_G: -3.7896, Wasserstein_dist:17.9179, vae_loss_seen:360.2210 GZSL: seen=0.8332, unseen=0.6066, h=0.7021 ZSL: unseen accuracy=0.6702
[234/500]  Loss_D: -12.7527 Loss_G: -4.6404, Wasserstein_dist:16.4264, vae_loss_seen:335.3949 GZSL: seen=0.8416, unseen=0.6097, h=0.7072 ZSL: unseen accuracy=0.6783
[235/500]  Loss_D: -14.2676 Loss_G: -4.2500, Wasserstein_dist:18.6696, vae_loss_seen:365.4940 GZSL: seen=0.8556, unseen=0.6076, h=0.7106 ZSL: unseen accuracy=0.6886
[236/500]  Loss_D: -13.2094 Loss_G: -4.6432, Wasserstein_dist:17.5012, vae_loss_seen:348.0043 GZSL: seen=0.8503, unseen=0.6231, h=0.7192 ZSL: unseen accuracy=0.6849
[237/500]  Loss_D: -12.1054 Loss_G: -3.9263, Wasserstein_dist:16.5055, vae_loss_seen:354.3523 GZSL: seen=0.8432, unseen=0.6096, h=0.7076 ZSL: unseen accuracy=0.6681
[238/500]  Loss_D: -11.9798 Loss_G: -4.2325, Wasserstein_dist:16.1045, vae_loss_seen:355.2335 GZSL: seen=0.8630, unseen=0.6002, h=0.7080 ZSL: unseen accuracy=0.6838
[239/500]  Loss_D: -13.6236 Loss_G: -3.7717, Wasserstein_dist:17.9409, vae_loss_seen:351.3427 GZSL: seen=0.8377, unseen=0.6209, h=0.7132 ZSL: unseen accuracy=0.6889
[240/500]  Loss_D: -13.0345 Loss_G: -4.1387, Wasserstein_dist:17.2881, vae_loss_seen:347.1634 GZSL: seen=0.8207, unseen=0.6226, h=0.7081 ZSL: unseen accuracy=0.6785
[241/500]  Loss_D: -11.5277 Loss_G: -4.1472, Wasserstein_dist:15.7304, vae_loss_seen:339.5421 GZSL: seen=0.8393, unseen=0.5960, h=0.6970 ZSL: unseen accuracy=0.6701
[242/500]  Loss_D: -11.4367 Loss_G: -4.2901, Wasserstein_dist:15.6341, vae_loss_seen:349.4598 GZSL: seen=0.8398, unseen=0.6053, h=0.7036 ZSL: unseen accuracy=0.6733
[243/500]  Loss_D: -13.6498 Loss_G: -4.1300, Wasserstein_dist:18.1463, vae_loss_seen:363.4769 GZSL: seen=0.8477, unseen=0.6078, h=0.7080 ZSL: unseen accuracy=0.6795
[244/500]  Loss_D: -12.5832 Loss_G: -4.1740, Wasserstein_dist:17.2028, vae_loss_seen:349.5284 GZSL: seen=0.8206, unseen=0.6299, h=0.7127 ZSL: unseen accuracy=0.6775
[245/500]  Loss_D: -14.5488 Loss_G: -4.4671, Wasserstein_dist:18.1969, vae_loss_seen:344.7484 GZSL: seen=0.8317, unseen=0.6099, h=0.7037 ZSL: unseen accuracy=0.6727
[246/500]  Loss_D: -11.8472 Loss_G: -4.3869, Wasserstein_dist:15.9818, vae_loss_seen:344.7291 GZSL: seen=0.8211, unseen=0.6232, h=0.7086 ZSL: unseen accuracy=0.6803
[247/500]  Loss_D: -12.8892 Loss_G: -3.7902, Wasserstein_dist:17.2108, vae_loss_seen:347.9475 GZSL: seen=0.8157, unseen=0.6169, h=0.7025 ZSL: unseen accuracy=0.6805
[248/500]  Loss_D: -12.8032 Loss_G: -4.3251, Wasserstein_dist:16.4994, vae_loss_seen:331.7999 GZSL: seen=0.8158, unseen=0.6296, h=0.7107 ZSL: unseen accuracy=0.6923
[249/500]  Loss_D: -14.1609 Loss_G: -4.1648, Wasserstein_dist:17.8349, vae_loss_seen:352.0165 GZSL: seen=0.8386, unseen=0.6169, h=0.7109 ZSL: unseen accuracy=0.6770
[250/500]  Loss_D: -14.6692 Loss_G: -4.4621, Wasserstein_dist:18.8584, vae_loss_seen:351.0048 GZSL: seen=0.8482, unseen=0.6160, h=0.7137 ZSL: unseen accuracy=0.6895
[251/500]  Loss_D: -12.6396 Loss_G: -4.1920, Wasserstein_dist:16.2634, vae_loss_seen:344.0839 GZSL: seen=0.8488, unseen=0.6162, h=0.7140 ZSL: unseen accuracy=0.6890
[252/500]  Loss_D: -12.7165 Loss_G: -4.2159, Wasserstein_dist:16.8548, vae_loss_seen:339.3851 GZSL: seen=0.8345, unseen=0.6149, h=0.7081 ZSL: unseen accuracy=0.6810
[253/500]  Loss_D: -12.6895 Loss_G: -4.1823, Wasserstein_dist:16.8262, vae_loss_seen:336.9343 GZSL: seen=0.8375, unseen=0.6277, h=0.7176 ZSL: unseen accuracy=0.6918
[254/500]  Loss_D: -11.3613 Loss_G: -4.3331, Wasserstein_dist:15.4768, vae_loss_seen:344.4732 GZSL: seen=0.8478, unseen=0.6137, h=0.7120 ZSL: unseen accuracy=0.6843
[255/500]  Loss_D: -11.3881 Loss_G: -4.0157, Wasserstein_dist:16.0184, vae_loss_seen:344.0085 GZSL: seen=0.8379, unseen=0.6170, h=0.7107 ZSL: unseen accuracy=0.6788
[256/500]  Loss_D: -13.0370 Loss_G: -4.0312, Wasserstein_dist:16.4630, vae_loss_seen:362.2359 GZSL: seen=0.8276, unseen=0.6081, h=0.7011 ZSL: unseen accuracy=0.6748
[257/500]  Loss_D: -12.3000 Loss_G: -4.7683, Wasserstein_dist:16.0299, vae_loss_seen:352.6047 GZSL: seen=0.8317, unseen=0.6246, h=0.7134 ZSL: unseen accuracy=0.6792
[258/500]  Loss_D: -9.2935 Loss_G: -4.1617, Wasserstein_dist:13.0769, vae_loss_seen:313.9756 GZSL: seen=0.8364, unseen=0.6079, h=0.7041 ZSL: unseen accuracy=0.6705
[259/500]  Loss_D: -13.2998 Loss_G: -4.5881, Wasserstein_dist:17.3405, vae_loss_seen:345.6935 GZSL: seen=0.8310, unseen=0.6057, h=0.7007 ZSL: unseen accuracy=0.6677
[260/500]  Loss_D: -13.0792 Loss_G: -4.2726, Wasserstein_dist:16.9683, vae_loss_seen:337.1100 GZSL: seen=0.8274, unseen=0.6206, h=0.7092 ZSL: unseen accuracy=0.6802
[261/500]  Loss_D: -14.6116 Loss_G: -4.0289, Wasserstein_dist:19.2515, vae_loss_seen:344.9375 GZSL: seen=0.8193, unseen=0.6113, h=0.7002 ZSL: unseen accuracy=0.6646
[262/500]  Loss_D: -13.9923 Loss_G: -4.3760, Wasserstein_dist:18.4582, vae_loss_seen:320.8867 GZSL: seen=0.8492, unseen=0.5953, h=0.6999 ZSL: unseen accuracy=0.6785
[263/500]  Loss_D: -12.0372 Loss_G: -4.0255, Wasserstein_dist:16.5192, vae_loss_seen:337.7548 GZSL: seen=0.8380, unseen=0.6012, h=0.7002 ZSL: unseen accuracy=0.6708
[264/500]  Loss_D: -10.0495 Loss_G: -4.5492, Wasserstein_dist:14.1952, vae_loss_seen:331.1437 GZSL: seen=0.8442, unseen=0.5923, h=0.6961 ZSL: unseen accuracy=0.6704
[265/500]  Loss_D: -12.4779 Loss_G: -4.4439, Wasserstein_dist:16.5828, vae_loss_seen:342.5291 GZSL: seen=0.8251, unseen=0.6306, h=0.7148 ZSL: unseen accuracy=0.6821
[266/500]  Loss_D: -11.9636 Loss_G: -4.0249, Wasserstein_dist:15.9526, vae_loss_seen:342.9904 GZSL: seen=0.8456, unseen=0.5959, h=0.6991 ZSL: unseen accuracy=0.6735
[267/500]  Loss_D: -11.9179 Loss_G: -4.2119, Wasserstein_dist:15.8292, vae_loss_seen:338.4969 GZSL: seen=0.8264, unseen=0.6116, h=0.7029 ZSL: unseen accuracy=0.6664
[268/500]  Loss_D: -11.9063 Loss_G: -4.0148, Wasserstein_dist:15.8474, vae_loss_seen:349.1198 GZSL: seen=0.8547, unseen=0.5971, h=0.7030 ZSL: unseen accuracy=0.6746
[269/500]  Loss_D: -13.5483 Loss_G: -4.1315, Wasserstein_dist:17.6917, vae_loss_seen:371.0094 GZSL: seen=0.8218, unseen=0.6244, h=0.7096 ZSL: unseen accuracy=0.6864
[270/500]  Loss_D: -8.7555 Loss_G: -4.1860, Wasserstein_dist:12.0885, vae_loss_seen:322.7481 GZSL: seen=0.8461, unseen=0.6072, h=0.7070 ZSL: unseen accuracy=0.6787
[271/500]  Loss_D: -13.8595 Loss_G: -4.4219, Wasserstein_dist:18.2424, vae_loss_seen:369.3592 GZSL: seen=0.8474, unseen=0.5996, h=0.7023 ZSL: unseen accuracy=0.6868
[272/500]  Loss_D: -12.6759 Loss_G: -3.7222, Wasserstein_dist:17.1820, vae_loss_seen:350.6470 GZSL: seen=0.8180, unseen=0.6223, h=0.7069 ZSL: unseen accuracy=0.6811
[273/500]  Loss_D: -13.0995 Loss_G: -4.3769, Wasserstein_dist:17.1675, vae_loss_seen:344.8078 GZSL: seen=0.8258, unseen=0.6235, h=0.7105 ZSL: unseen accuracy=0.6918
