HYPER-PARAMETERS
[4/500]  Loss_D: -33.4776 Loss_G: 3.5762, Wasserstein_dist:43.9939, vae_loss_seen:451.7127 GZSL: seen=0.6620, unseen=0.2148, h=0.3243 ZSL: unseen accuracy=0.4540
[5/500]  Loss_D: -31.4998 Loss_G: 3.3710, Wasserstein_dist:46.3227, vae_loss_seen:457.5725 GZSL: seen=0.6349, unseen=0.2535, h=0.3624 ZSL: unseen accuracy=0.4624
[6/500]  Loss_D: -37.5191 Loss_G: 3.0306, Wasserstein_dist:46.5567, vae_loss_seen:444.5405 GZSL: seen=0.5997, unseen=0.2862, h=0.3874 ZSL: unseen accuracy=0.4807
[7/500]  Loss_D: -38.7599 Loss_G: 2.4393, Wasserstein_dist:48.8150, vae_loss_seen:451.7091 GZSL: seen=0.5548, unseen=0.3495, h=0.4288 ZSL: unseen accuracy=0.5188
[8/500]  Loss_D: -30.5506 Loss_G: 1.9278, Wasserstein_dist:43.0801, vae_loss_seen:434.1790 GZSL: seen=0.6704, unseen=0.3401, h=0.4513 ZSL: unseen accuracy=0.5338
[9/500]  Loss_D: -32.1435 Loss_G: 1.6612, Wasserstein_dist:41.9416, vae_loss_seen:426.5108 GZSL: seen=0.6467, unseen=0.3747, h=0.4745 ZSL: unseen accuracy=0.5162
[10/500]  Loss_D: -31.9358 Loss_G: 0.8038, Wasserstein_dist:42.6521, vae_loss_seen:419.5380 GZSL: seen=0.7263, unseen=0.3492, h=0.4717 ZSL: unseen accuracy=0.5160
[11/500]  Loss_D: -26.2382 Loss_G: 0.3391, Wasserstein_dist:35.8434, vae_loss_seen:404.8102 GZSL: seen=0.7152, unseen=0.3878, h=0.5029 ZSL: unseen accuracy=0.5364
[12/500]  Loss_D: -31.0087 Loss_G: 0.4314, Wasserstein_dist:39.0404, vae_loss_seen:402.0316 GZSL: seen=0.7233, unseen=0.3879, h=0.5050 ZSL: unseen accuracy=0.5483
[13/500]  Loss_D: -25.4760 Loss_G: -0.3153, Wasserstein_dist:34.4813, vae_loss_seen:388.8421 GZSL: seen=0.6936, unseen=0.4349, h=0.5346 ZSL: unseen accuracy=0.5366
[14/500]  Loss_D: -25.2968 Loss_G: -0.1888, Wasserstein_dist:34.2130, vae_loss_seen:389.5052 GZSL: seen=0.7839, unseen=0.4254, h=0.5515 ZSL: unseen accuracy=0.5446
[15/500]  Loss_D: -27.1638 Loss_G: -0.6761, Wasserstein_dist:38.0771, vae_loss_seen:400.4593 GZSL: seen=0.7372, unseen=0.4507, h=0.5594 ZSL: unseen accuracy=0.5518
[16/500]  Loss_D: -29.6874 Loss_G: -1.1216, Wasserstein_dist:38.1508, vae_loss_seen:388.8669 GZSL: seen=0.7646, unseen=0.4323, h=0.5523 ZSL: unseen accuracy=0.5393
[17/500]  Loss_D: -25.0033 Loss_G: -1.1358, Wasserstein_dist:34.1200, vae_loss_seen:391.5629 GZSL: seen=0.7633, unseen=0.4514, h=0.5673 ZSL: unseen accuracy=0.5492
[18/500]  Loss_D: -28.0165 Loss_G: -1.3679, Wasserstein_dist:36.5844, vae_loss_seen:381.8316 GZSL: seen=0.7253, unseen=0.4706, h=0.5708 ZSL: unseen accuracy=0.5438
[19/500]  Loss_D: -27.7146 Loss_G: -1.6772, Wasserstein_dist:36.3904, vae_loss_seen:394.4659 GZSL: seen=0.7228, unseen=0.4883, h=0.5829 ZSL: unseen accuracy=0.5463
[20/500]  Loss_D: -25.0852 Loss_G: -1.9447, Wasserstein_dist:34.2945, vae_loss_seen:383.3180 GZSL: seen=0.7611, unseen=0.4805, h=0.5891 ZSL: unseen accuracy=0.5540
[21/500]  Loss_D: -25.4085 Loss_G: -1.9119, Wasserstein_dist:33.9126, vae_loss_seen:373.6060 GZSL: seen=0.7574, unseen=0.4737, h=0.5829 ZSL: unseen accuracy=0.5515
[22/500]  Loss_D: -24.4557 Loss_G: -2.2418, Wasserstein_dist:33.1306, vae_loss_seen:370.1902 GZSL: seen=0.8199, unseen=0.4483, h=0.5797 ZSL: unseen accuracy=0.5380
[23/500]  Loss_D: -26.8779 Loss_G: -2.3444, Wasserstein_dist:36.4765, vae_loss_seen:382.8676 GZSL: seen=0.7821, unseen=0.4846, h=0.5984 ZSL: unseen accuracy=0.5737
[24/500]  Loss_D: -24.2418 Loss_G: -2.0498, Wasserstein_dist:33.1540, vae_loss_seen:373.6120 GZSL: seen=0.7911, unseen=0.4659, h=0.5865 ZSL: unseen accuracy=0.5544
[25/500]  Loss_D: -26.2358 Loss_G: -2.3982, Wasserstein_dist:34.0164, vae_loss_seen:372.3004 GZSL: seen=0.7719, unseen=0.4863, h=0.5967 ZSL: unseen accuracy=0.5625
[26/500]  Loss_D: -22.1176 Loss_G: -2.6021, Wasserstein_dist:31.3868, vae_loss_seen:377.9015 GZSL: seen=0.7852, unseen=0.4812, h=0.5967 ZSL: unseen accuracy=0.5589
[27/500]  Loss_D: -26.3828 Loss_G: -2.5319, Wasserstein_dist:33.9399, vae_loss_seen:377.8777 GZSL: seen=0.7646, unseen=0.5013, h=0.6056 ZSL: unseen accuracy=0.5720
[28/500]  Loss_D: -27.1359 Loss_G: -3.0918, Wasserstein_dist:35.5301, vae_loss_seen:384.5358 GZSL: seen=0.7635, unseen=0.5038, h=0.6070 ZSL: unseen accuracy=0.5825
[29/500]  Loss_D: -24.4810 Loss_G: -3.1273, Wasserstein_dist:32.2973, vae_loss_seen:370.0641 GZSL: seen=0.7793, unseen=0.4983, h=0.6079 ZSL: unseen accuracy=0.5831
[30/500]  Loss_D: -25.4182 Loss_G: -2.8697, Wasserstein_dist:33.6722, vae_loss_seen:373.3913 GZSL: seen=0.8185, unseen=0.4787, h=0.6041 ZSL: unseen accuracy=0.5785
[31/500]  Loss_D: -25.9113 Loss_G: -3.3615, Wasserstein_dist:34.2172, vae_loss_seen:372.8092 GZSL: seen=0.7581, unseen=0.5074, h=0.6079 ZSL: unseen accuracy=0.5845
[32/500]  Loss_D: -26.4594 Loss_G: -3.2173, Wasserstein_dist:34.6279, vae_loss_seen:380.0771 GZSL: seen=0.8020, unseen=0.4858, h=0.6051 ZSL: unseen accuracy=0.5808
[33/500]  Loss_D: -24.7539 Loss_G: -3.4673, Wasserstein_dist:32.9071, vae_loss_seen:369.3455 GZSL: seen=0.7807, unseen=0.4951, h=0.6059 ZSL: unseen accuracy=0.5937
[34/500]  Loss_D: -24.1967 Loss_G: -3.5138, Wasserstein_dist:31.6949, vae_loss_seen:365.7494 GZSL: seen=0.7807, unseen=0.4975, h=0.6077 ZSL: unseen accuracy=0.5877
[35/500]  Loss_D: -21.6503 Loss_G: -3.4972, Wasserstein_dist:29.8726, vae_loss_seen:353.3837 GZSL: seen=0.7921, unseen=0.4927, h=0.6075 ZSL: unseen accuracy=0.5952
[36/500]  Loss_D: -26.9006 Loss_G: -3.6756, Wasserstein_dist:34.6725, vae_loss_seen:375.3428 GZSL: seen=0.7827, unseen=0.5017, h=0.6115 ZSL: unseen accuracy=0.5935
[37/500]  Loss_D: -24.8137 Loss_G: -3.8077, Wasserstein_dist:34.4905, vae_loss_seen:380.9377 GZSL: seen=0.7963, unseen=0.5055, h=0.6184 ZSL: unseen accuracy=0.5962
[38/500]  Loss_D: -23.1486 Loss_G: -3.7242, Wasserstein_dist:31.6678, vae_loss_seen:349.8011 GZSL: seen=0.7838, unseen=0.5067, h=0.6155 ZSL: unseen accuracy=0.5999
[39/500]  Loss_D: -22.7098 Loss_G: -3.5830, Wasserstein_dist:31.1283, vae_loss_seen:352.4758 GZSL: seen=0.7471, unseen=0.5312, h=0.6210 ZSL: unseen accuracy=0.6003
[40/500]  Loss_D: -25.5229 Loss_G: -3.9877, Wasserstein_dist:34.6028, vae_loss_seen:376.0497 GZSL: seen=0.7834, unseen=0.5191, h=0.6244 ZSL: unseen accuracy=0.6125
[41/500]  Loss_D: -24.6490 Loss_G: -3.9909, Wasserstein_dist:33.8264, vae_loss_seen:365.5732 GZSL: seen=0.8062, unseen=0.5241, h=0.6352 ZSL: unseen accuracy=0.6045
[42/500]  Loss_D: -22.0111 Loss_G: -3.9184, Wasserstein_dist:30.5645, vae_loss_seen:358.5659 GZSL: seen=0.7784, unseen=0.5255, h=0.6275 ZSL: unseen accuracy=0.6075
[43/500]  Loss_D: -22.9503 Loss_G: -4.0736, Wasserstein_dist:31.2817, vae_loss_seen:348.3733 GZSL: seen=0.7892, unseen=0.5125, h=0.6215 ZSL: unseen accuracy=0.6215
[44/500]  Loss_D: -26.9837 Loss_G: -3.9218, Wasserstein_dist:34.3935, vae_loss_seen:372.8046 GZSL: seen=0.7681, unseen=0.5431, h=0.6363 ZSL: unseen accuracy=0.6215
[45/500]  Loss_D: -25.3139 Loss_G: -4.1182, Wasserstein_dist:32.7208, vae_loss_seen:355.2661 GZSL: seen=0.7932, unseen=0.5116, h=0.6220 ZSL: unseen accuracy=0.6105
[46/500]  Loss_D: -26.1270 Loss_G: -3.9293, Wasserstein_dist:35.1947, vae_loss_seen:378.8264 GZSL: seen=0.8083, unseen=0.5288, h=0.6393 ZSL: unseen accuracy=0.6244
[47/500]  Loss_D: -22.5982 Loss_G: -4.0352, Wasserstein_dist:31.5383, vae_loss_seen:354.4167 GZSL: seen=0.8380, unseen=0.5267, h=0.6469 ZSL: unseen accuracy=0.6291
[48/500]  Loss_D: -21.3851 Loss_G: -3.9453, Wasserstein_dist:30.5668, vae_loss_seen:343.7671 GZSL: seen=0.8043, unseen=0.5358, h=0.6431 ZSL: unseen accuracy=0.6367
[49/500]  Loss_D: -25.2213 Loss_G: -4.0941, Wasserstein_dist:32.5284, vae_loss_seen:370.2845 GZSL: seen=0.8324, unseen=0.5216, h=0.6413 ZSL: unseen accuracy=0.6333
[50/500]  Loss_D: -25.0558 Loss_G: -3.9442, Wasserstein_dist:32.5530, vae_loss_seen:356.2383 GZSL: seen=0.8120, unseen=0.5295, h=0.6410 ZSL: unseen accuracy=0.6298
[51/500]  Loss_D: -21.4218 Loss_G: -4.0896, Wasserstein_dist:29.4475, vae_loss_seen:362.3422 GZSL: seen=0.7885, unseen=0.5606, h=0.6553 ZSL: unseen accuracy=0.6377
[52/500]  Loss_D: -22.2787 Loss_G: -4.2572, Wasserstein_dist:28.8852, vae_loss_seen:352.2938 GZSL: seen=0.8085, unseen=0.5357, h=0.6445 ZSL: unseen accuracy=0.6416
[53/500]  Loss_D: -22.3020 Loss_G: -3.8161, Wasserstein_dist:29.9826, vae_loss_seen:360.2096 GZSL: seen=0.8220, unseen=0.5383, h=0.6505 ZSL: unseen accuracy=0.6423
[54/500]  Loss_D: -21.7443 Loss_G: -3.8858, Wasserstein_dist:30.7880, vae_loss_seen:367.9435 GZSL: seen=0.8203, unseen=0.5406, h=0.6517 ZSL: unseen accuracy=0.6284
[55/500]  Loss_D: -23.5444 Loss_G: -3.5766, Wasserstein_dist:31.0266, vae_loss_seen:370.6259 GZSL: seen=0.8180, unseen=0.5447, h=0.6540 ZSL: unseen accuracy=0.6469
[56/500]  Loss_D: -23.1968 Loss_G: -3.6677, Wasserstein_dist:31.3350, vae_loss_seen:377.2300 GZSL: seen=0.8100, unseen=0.5547, h=0.6585 ZSL: unseen accuracy=0.6654
[57/500]  Loss_D: -23.9676 Loss_G: -3.8553, Wasserstein_dist:32.8367, vae_loss_seen:362.1502 GZSL: seen=0.8168, unseen=0.5596, h=0.6642 ZSL: unseen accuracy=0.6516
[58/500]  Loss_D: -22.1242 Loss_G: -3.8544, Wasserstein_dist:29.1706, vae_loss_seen:369.1462 GZSL: seen=0.8209, unseen=0.5520, h=0.6601 ZSL: unseen accuracy=0.6450
[59/500]  Loss_D: -22.3735 Loss_G: -3.6739, Wasserstein_dist:29.9216, vae_loss_seen:349.5374 GZSL: seen=0.8599, unseen=0.5378, h=0.6618 ZSL: unseen accuracy=0.6364
[60/500]  Loss_D: -23.5513 Loss_G: -3.6221, Wasserstein_dist:31.8826, vae_loss_seen:355.7510 GZSL: seen=0.8195, unseen=0.5699, h=0.6722 ZSL: unseen accuracy=0.6611
[61/500]  Loss_D: -23.2827 Loss_G: -3.7730, Wasserstein_dist:31.5118, vae_loss_seen:362.4743 GZSL: seen=0.8191, unseen=0.5606, h=0.6657 ZSL: unseen accuracy=0.6562
[62/500]  Loss_D: -27.8825 Loss_G: -4.0190, Wasserstein_dist:35.3490, vae_loss_seen:371.9923 GZSL: seen=0.8292, unseen=0.5706, h=0.6760 ZSL: unseen accuracy=0.6617
[63/500]  Loss_D: -21.6881 Loss_G: -3.6517, Wasserstein_dist:28.7746, vae_loss_seen:355.7878 GZSL: seen=0.8556, unseen=0.5505, h=0.6699 ZSL: unseen accuracy=0.6586
[64/500]  Loss_D: -18.4728 Loss_G: -3.8175, Wasserstein_dist:26.2933, vae_loss_seen:340.2427 GZSL: seen=0.8099, unseen=0.5628, h=0.6641 ZSL: unseen accuracy=0.6566
[65/500]  Loss_D: -22.3155 Loss_G: -3.5093, Wasserstein_dist:30.3899, vae_loss_seen:363.5684 GZSL: seen=0.8035, unseen=0.5743, h=0.6698 ZSL: unseen accuracy=0.6580
[66/500]  Loss_D: -26.2456 Loss_G: -3.8203, Wasserstein_dist:33.9846, vae_loss_seen:386.4992 GZSL: seen=0.7968, unseen=0.5790, h=0.6707 ZSL: unseen accuracy=0.6488
[67/500]  Loss_D: -23.7233 Loss_G: -3.2921, Wasserstein_dist:31.1002, vae_loss_seen:367.1045 GZSL: seen=0.8068, unseen=0.5791, h=0.6742 ZSL: unseen accuracy=0.6577
[68/500]  Loss_D: -23.2679 Loss_G: -3.4654, Wasserstein_dist:30.7690, vae_loss_seen:359.7184 GZSL: seen=0.8451, unseen=0.5620, h=0.6751 ZSL: unseen accuracy=0.6546
[69/500]  Loss_D: -21.7914 Loss_G: -3.7051, Wasserstein_dist:29.7322, vae_loss_seen:375.0313 GZSL: seen=0.8195, unseen=0.5644, h=0.6684 ZSL: unseen accuracy=0.6543
[70/500]  Loss_D: -22.1877 Loss_G: -3.2485, Wasserstein_dist:29.7470, vae_loss_seen:354.0918 GZSL: seen=0.8026, unseen=0.5799, h=0.6733 ZSL: unseen accuracy=0.6662
[71/500]  Loss_D: -24.2303 Loss_G: -3.3412, Wasserstein_dist:32.9297, vae_loss_seen:384.2139 GZSL: seen=0.8223, unseen=0.5786, h=0.6792 ZSL: unseen accuracy=0.6635
[72/500]  Loss_D: -21.4734 Loss_G: -3.3710, Wasserstein_dist:29.3824, vae_loss_seen:375.4326 GZSL: seen=0.8313, unseen=0.5724, h=0.6780 ZSL: unseen accuracy=0.6659
[73/500]  Loss_D: -28.7196 Loss_G: -2.8484, Wasserstein_dist:36.5808, vae_loss_seen:393.7739 GZSL: seen=0.8225, unseen=0.5783, h=0.6791 ZSL: unseen accuracy=0.6522
[74/500]  Loss_D: -21.9906 Loss_G: -2.9539, Wasserstein_dist:29.1454, vae_loss_seen:363.3439 GZSL: seen=0.8026, unseen=0.5855, h=0.6771 ZSL: unseen accuracy=0.6519
[75/500]  Loss_D: -21.5339 Loss_G: -2.9726, Wasserstein_dist:28.3293, vae_loss_seen:365.1950 GZSL: seen=0.8012, unseen=0.5796, h=0.6726 ZSL: unseen accuracy=0.6482
[76/500]  Loss_D: -22.6081 Loss_G: -2.3851, Wasserstein_dist:29.9488, vae_loss_seen:375.3549 GZSL: seen=0.8054, unseen=0.5720, h=0.6689 ZSL: unseen accuracy=0.6598
[77/500]  Loss_D: -19.5601 Loss_G: -2.2749, Wasserstein_dist:26.3155, vae_loss_seen:369.5940 GZSL: seen=0.8023, unseen=0.5847, h=0.6764 ZSL: unseen accuracy=0.6411
[78/500]  Loss_D: -21.2765 Loss_G: -2.0435, Wasserstein_dist:27.8379, vae_loss_seen:366.4753 GZSL: seen=0.8038, unseen=0.5855, h=0.6775 ZSL: unseen accuracy=0.6467
[79/500]  Loss_D: -21.1624 Loss_G: -2.4479, Wasserstein_dist:28.4923, vae_loss_seen:376.9802 GZSL: seen=0.7633, unseen=0.6051, h=0.6750 ZSL: unseen accuracy=0.6483
[80/500]  Loss_D: -23.3024 Loss_G: -2.0696, Wasserstein_dist:29.1729, vae_loss_seen:366.9086 GZSL: seen=0.7676, unseen=0.6002, h=0.6737 ZSL: unseen accuracy=0.6524
[81/500]  Loss_D: -23.3938 Loss_G: -2.1884, Wasserstein_dist:30.1546, vae_loss_seen:389.5466 GZSL: seen=0.8086, unseen=0.5808, h=0.6760 ZSL: unseen accuracy=0.6553
[82/500]  Loss_D: -21.2784 Loss_G: -2.1641, Wasserstein_dist:28.6439, vae_loss_seen:381.7838 GZSL: seen=0.8122, unseen=0.5749, h=0.6733 ZSL: unseen accuracy=0.6541
[83/500]  Loss_D: -21.1776 Loss_G: -1.8837, Wasserstein_dist:28.9865, vae_loss_seen:380.4168 GZSL: seen=0.8156, unseen=0.5632, h=0.6663 ZSL: unseen accuracy=0.6453
[84/500]  Loss_D: -23.0024 Loss_G: -2.1097, Wasserstein_dist:30.4008, vae_loss_seen:380.7656 GZSL: seen=0.7875, unseen=0.5905, h=0.6749 ZSL: unseen accuracy=0.6509
[85/500]  Loss_D: -18.4094 Loss_G: -2.2164, Wasserstein_dist:25.6229, vae_loss_seen:358.6023 GZSL: seen=0.8024, unseen=0.5858, h=0.6772 ZSL: unseen accuracy=0.6640
[86/500]  Loss_D: -24.2432 Loss_G: -2.2581, Wasserstein_dist:30.5074, vae_loss_seen:379.2596 GZSL: seen=0.8143, unseen=0.5813, h=0.6784 ZSL: unseen accuracy=0.6554
[87/500]  Loss_D: -20.1812 Loss_G: -1.4656, Wasserstein_dist:27.4201, vae_loss_seen:365.5730 GZSL: seen=0.8004, unseen=0.5854, h=0.6762 ZSL: unseen accuracy=0.6658
[88/500]  Loss_D: -20.2050 Loss_G: -1.7876, Wasserstein_dist:25.9951, vae_loss_seen:375.2474 GZSL: seen=0.8007, unseen=0.5779, h=0.6713 ZSL: unseen accuracy=0.6531
[89/500]  Loss_D: -20.2221 Loss_G: -1.5258, Wasserstein_dist:28.1694, vae_loss_seen:376.5589 GZSL: seen=0.7827, unseen=0.6026, h=0.6809 ZSL: unseen accuracy=0.6584
[90/500]  Loss_D: -19.3802 Loss_G: -2.2896, Wasserstein_dist:25.9084, vae_loss_seen:380.1513 GZSL: seen=0.8454, unseen=0.5665, h=0.6784 ZSL: unseen accuracy=0.6554
[91/500]  Loss_D: -17.5675 Loss_G: -2.3206, Wasserstein_dist:24.8352, vae_loss_seen:377.7100 GZSL: seen=0.8340, unseen=0.5647, h=0.6735 ZSL: unseen accuracy=0.6515
[92/500]  Loss_D: -18.6502 Loss_G: -2.3805, Wasserstein_dist:25.0455, vae_loss_seen:367.4834 GZSL: seen=0.8217, unseen=0.5719, h=0.6745 ZSL: unseen accuracy=0.6515
[93/500]  Loss_D: -17.2215 Loss_G: -2.4362, Wasserstein_dist:23.0730, vae_loss_seen:357.0210 GZSL: seen=0.8122, unseen=0.5859, h=0.6808 ZSL: unseen accuracy=0.6491
[94/500]  Loss_D: -22.2177 Loss_G: -2.4503, Wasserstein_dist:28.8630, vae_loss_seen:385.9247 GZSL: seen=0.8117, unseen=0.6026, h=0.6917 ZSL: unseen accuracy=0.6504
[95/500]  Loss_D: -19.3182 Loss_G: -1.9301, Wasserstein_dist:24.2733, vae_loss_seen:365.5593 GZSL: seen=0.8344, unseen=0.5906, h=0.6917 ZSL: unseen accuracy=0.6634
[96/500]  Loss_D: -17.6663 Loss_G: -1.8536, Wasserstein_dist:24.3490, vae_loss_seen:379.0144 GZSL: seen=0.8432, unseen=0.5730, h=0.6823 ZSL: unseen accuracy=0.6563
[97/500]  Loss_D: -19.9424 Loss_G: -2.0386, Wasserstein_dist:26.2293, vae_loss_seen:394.8206 GZSL: seen=0.8012, unseen=0.5989, h=0.6854 ZSL: unseen accuracy=0.6530
[98/500]  Loss_D: -16.2026 Loss_G: -1.8107, Wasserstein_dist:21.6786, vae_loss_seen:358.6931 GZSL: seen=0.8039, unseen=0.5959, h=0.6844 ZSL: unseen accuracy=0.6504
[99/500]  Loss_D: -16.7022 Loss_G: -1.8455, Wasserstein_dist:23.1720, vae_loss_seen:371.2719 GZSL: seen=0.7887, unseen=0.6121, h=0.6893 ZSL: unseen accuracy=0.6634
[100/500]  Loss_D: -16.8804 Loss_G: -2.1326, Wasserstein_dist:23.0119, vae_loss_seen:375.8428 GZSL: seen=0.8200, unseen=0.5896, h=0.6860 ZSL: unseen accuracy=0.6561
[101/500]  Loss_D: -18.9338 Loss_G: -2.0117, Wasserstein_dist:24.5179, vae_loss_seen:382.0808 GZSL: seen=0.8175, unseen=0.5962, h=0.6896 ZSL: unseen accuracy=0.6606
[102/500]  Loss_D: -20.2131 Loss_G: -2.2031, Wasserstein_dist:26.4787, vae_loss_seen:392.2152 GZSL: seen=0.8198, unseen=0.5988, h=0.6921 ZSL: unseen accuracy=0.6615
[103/500]  Loss_D: -16.6590 Loss_G: -2.1285, Wasserstein_dist:21.3894, vae_loss_seen:375.4634 GZSL: seen=0.8070, unseen=0.5988, h=0.6875 ZSL: unseen accuracy=0.6524
[104/500]  Loss_D: -18.0006 Loss_G: -1.9087, Wasserstein_dist:22.9723, vae_loss_seen:380.0305 GZSL: seen=0.8287, unseen=0.6040, h=0.6987 ZSL: unseen accuracy=0.6598
[105/500]  Loss_D: -14.7012 Loss_G: -1.4900, Wasserstein_dist:19.5699, vae_loss_seen:369.3853 GZSL: seen=0.8278, unseen=0.6109, h=0.7030 ZSL: unseen accuracy=0.6724
[106/500]  Loss_D: -15.7592 Loss_G: -1.8986, Wasserstein_dist:21.0945, vae_loss_seen:380.5335 GZSL: seen=0.8457, unseen=0.5885, h=0.6941 ZSL: unseen accuracy=0.6502
[107/500]  Loss_D: -15.9072 Loss_G: -2.2667, Wasserstein_dist:20.8418, vae_loss_seen:393.5076 GZSL: seen=0.8205, unseen=0.6030, h=0.6951 ZSL: unseen accuracy=0.6604
[108/500]  Loss_D: -17.9197 Loss_G: -1.4454, Wasserstein_dist:22.3587, vae_loss_seen:389.0300 GZSL: seen=0.8223, unseen=0.6053, h=0.6973 ZSL: unseen accuracy=0.6676
[109/500]  Loss_D: -14.1103 Loss_G: -1.9263, Wasserstein_dist:18.7953, vae_loss_seen:380.9387 GZSL: seen=0.8375, unseen=0.6067, h=0.7036 ZSL: unseen accuracy=0.6681
[110/500]  Loss_D: -12.2309 Loss_G: -1.9675, Wasserstein_dist:16.6643, vae_loss_seen:375.2508 GZSL: seen=0.8504, unseen=0.6067, h=0.7082 ZSL: unseen accuracy=0.6731
[111/500]  Loss_D: -12.2911 Loss_G: -1.5441, Wasserstein_dist:17.2344, vae_loss_seen:361.3647 GZSL: seen=0.8058, unseen=0.6220, h=0.7021 ZSL: unseen accuracy=0.6752
[112/500]  Loss_D: -13.1671 Loss_G: -1.8039, Wasserstein_dist:17.5363, vae_loss_seen:375.3060 GZSL: seen=0.8369, unseen=0.6074, h=0.7039 ZSL: unseen accuracy=0.6727
[113/500]  Loss_D: -14.5868 Loss_G: -1.6740, Wasserstein_dist:19.1328, vae_loss_seen:382.5008 GZSL: seen=0.8138, unseen=0.6069, h=0.6953 ZSL: unseen accuracy=0.6689
[114/500]  Loss_D: -14.9832 Loss_G: -1.7037, Wasserstein_dist:19.1789, vae_loss_seen:384.1906 GZSL: seen=0.8257, unseen=0.6162, h=0.7058 ZSL: unseen accuracy=0.6672
[115/500]  Loss_D: -13.2944 Loss_G: -1.6564, Wasserstein_dist:17.5373, vae_loss_seen:362.9677 GZSL: seen=0.8414, unseen=0.6024, h=0.7021 ZSL: unseen accuracy=0.6701
[116/500]  Loss_D: -11.1568 Loss_G: -1.4847, Wasserstein_dist:15.5377, vae_loss_seen:373.9042 GZSL: seen=0.8476, unseen=0.6069, h=0.7073 ZSL: unseen accuracy=0.6643
[117/500]  Loss_D: -14.5182 Loss_G: -1.9340, Wasserstein_dist:18.3856, vae_loss_seen:370.3596 GZSL: seen=0.8178, unseen=0.6158, h=0.7026 ZSL: unseen accuracy=0.6664
[118/500]  Loss_D: -14.7524 Loss_G: -1.4279, Wasserstein_dist:19.0355, vae_loss_seen:387.4722 GZSL: seen=0.8073, unseen=0.6351, h=0.7109 ZSL: unseen accuracy=0.6823
[119/500]  Loss_D: -14.7545 Loss_G: -1.4589, Wasserstein_dist:19.1577, vae_loss_seen:391.2746 GZSL: seen=0.8400, unseen=0.6140, h=0.7094 ZSL: unseen accuracy=0.6775
[120/500]  Loss_D: -10.4615 Loss_G: -1.2389, Wasserstein_dist:14.9132, vae_loss_seen:363.0103 GZSL: seen=0.8247, unseen=0.6158, h=0.7051 ZSL: unseen accuracy=0.6765
[121/500]  Loss_D: -16.9183 Loss_G: -0.8268, Wasserstein_dist:21.6039, vae_loss_seen:404.1232 GZSL: seen=0.8032, unseen=0.6288, h=0.7054 ZSL: unseen accuracy=0.6644
[122/500]  Loss_D: -14.0987 Loss_G: -1.3970, Wasserstein_dist:17.8242, vae_loss_seen:379.8481 GZSL: seen=0.8101, unseen=0.6134, h=0.6982 ZSL: unseen accuracy=0.6734
[123/500]  Loss_D: -14.8051 Loss_G: -0.7818, Wasserstein_dist:19.5072, vae_loss_seen:382.0722 GZSL: seen=0.8043, unseen=0.6366, h=0.7107 ZSL: unseen accuracy=0.6746
[124/500]  Loss_D: -13.4166 Loss_G: -1.0100, Wasserstein_dist:17.7004, vae_loss_seen:379.2664 GZSL: seen=0.8284, unseen=0.6112, h=0.7034 ZSL: unseen accuracy=0.6763
[125/500]  Loss_D: -12.5943 Loss_G: -1.5269, Wasserstein_dist:16.4275, vae_loss_seen:379.9778 GZSL: seen=0.8200, unseen=0.6271, h=0.7107 ZSL: unseen accuracy=0.6834
[126/500]  Loss_D: -16.4959 Loss_G: -0.9330, Wasserstein_dist:21.2071, vae_loss_seen:403.8487 GZSL: seen=0.8307, unseen=0.6219, h=0.7113 ZSL: unseen accuracy=0.6784
[127/500]  Loss_D: -12.5020 Loss_G: -1.5889, Wasserstein_dist:16.3902, vae_loss_seen:377.6696 GZSL: seen=0.8300, unseen=0.6339, h=0.7188 ZSL: unseen accuracy=0.6815
[128/500]  Loss_D: -14.1656 Loss_G: -1.2327, Wasserstein_dist:17.8962, vae_loss_seen:374.1669 GZSL: seen=0.8325, unseen=0.6216, h=0.7118 ZSL: unseen accuracy=0.6914
[129/500]  Loss_D: -13.2727 Loss_G: -1.3551, Wasserstein_dist:17.4515, vae_loss_seen:376.0338 GZSL: seen=0.8232, unseen=0.6304, h=0.7140 ZSL: unseen accuracy=0.6893
[130/500]  Loss_D: -14.8710 Loss_G: -1.6421, Wasserstein_dist:18.9919, vae_loss_seen:371.2617 GZSL: seen=0.8355, unseen=0.6209, h=0.7124 ZSL: unseen accuracy=0.6803
[131/500]  Loss_D: -15.5874 Loss_G: -1.4202, Wasserstein_dist:20.0888, vae_loss_seen:390.0224 GZSL: seen=0.7946, unseen=0.6418, h=0.7101 ZSL: unseen accuracy=0.6845
[132/500]  Loss_D: -14.8874 Loss_G: -0.9978, Wasserstein_dist:20.0656, vae_loss_seen:385.9987 GZSL: seen=0.8229, unseen=0.6240, h=0.7098 ZSL: unseen accuracy=0.6691
[133/500]  Loss_D: -12.7435 Loss_G: -1.3464, Wasserstein_dist:17.1838, vae_loss_seen:381.6514 GZSL: seen=0.8260, unseen=0.6232, h=0.7104 ZSL: unseen accuracy=0.6863
[134/500]  Loss_D: -15.4029 Loss_G: -1.5308, Wasserstein_dist:20.3255, vae_loss_seen:391.1789 GZSL: seen=0.8279, unseen=0.6218, h=0.7102 ZSL: unseen accuracy=0.6783
