HYPER-PARAMETERS
[13/500]  Loss_D: -28.4176 Loss_G: -0.2008, Wasserstein_dist:37.8666, vae_loss_seen:399.3250 GZSL: seen=0.6967, unseen=0.4360, h=0.5363 ZSL: unseen accuracy=0.5445
[14/500]  Loss_D: -30.4614 Loss_G: -0.5740, Wasserstein_dist:39.7722, vae_loss_seen:400.3755 GZSL: seen=0.7840, unseen=0.4069, h=0.5358 ZSL: unseen accuracy=0.5344
[15/500]  Loss_D: -29.6840 Loss_G: -0.6183, Wasserstein_dist:38.1523, vae_loss_seen:396.3093 GZSL: seen=0.6783, unseen=0.4762, h=0.5595 ZSL: unseen accuracy=0.5417
[16/500]  Loss_D: -27.8289 Loss_G: -1.1903, Wasserstein_dist:35.6436, vae_loss_seen:392.7645 GZSL: seen=0.7677, unseen=0.4294, h=0.5507 ZSL: unseen accuracy=0.5331
[17/500]  Loss_D: -29.8784 Loss_G: -1.2792, Wasserstein_dist:38.1423, vae_loss_seen:398.6028 GZSL: seen=0.7658, unseen=0.4626, h=0.5768 ZSL: unseen accuracy=0.5455
[18/500]  Loss_D: -24.9051 Loss_G: -1.4378, Wasserstein_dist:33.7012, vae_loss_seen:386.6078 GZSL: seen=0.7184, unseen=0.4657, h=0.5651 ZSL: unseen accuracy=0.5430
[19/500]  Loss_D: -25.8008 Loss_G: -1.6586, Wasserstein_dist:35.2559, vae_loss_seen:390.3916 GZSL: seen=0.7584, unseen=0.4668, h=0.5779 ZSL: unseen accuracy=0.5380
[20/500]  Loss_D: -26.6603 Loss_G: -1.7088, Wasserstein_dist:34.2462, vae_loss_seen:386.6440 GZSL: seen=0.7540, unseen=0.4715, h=0.5802 ZSL: unseen accuracy=0.5537
[21/500]  Loss_D: -25.4641 Loss_G: -2.0813, Wasserstein_dist:35.6856, vae_loss_seen:391.5945 GZSL: seen=0.7839, unseen=0.4704, h=0.5879 ZSL: unseen accuracy=0.5522
[22/500]  Loss_D: -23.7274 Loss_G: -2.2669, Wasserstein_dist:31.5622, vae_loss_seen:373.9532 GZSL: seen=0.7915, unseen=0.4665, h=0.5870 ZSL: unseen accuracy=0.5486
[23/500]  Loss_D: -28.6131 Loss_G: -2.6085, Wasserstein_dist:36.4813, vae_loss_seen:380.9364 GZSL: seen=0.7746, unseen=0.4949, h=0.6040 ZSL: unseen accuracy=0.5714
[24/500]  Loss_D: -25.7859 Loss_G: -2.3436, Wasserstein_dist:33.8666, vae_loss_seen:370.6576 GZSL: seen=0.7150, unseen=0.5019, h=0.5898 ZSL: unseen accuracy=0.5506
[25/500]  Loss_D: -24.9558 Loss_G: -2.6558, Wasserstein_dist:33.7995, vae_loss_seen:372.7586 GZSL: seen=0.7514, unseen=0.4898, h=0.5931 ZSL: unseen accuracy=0.5625
[26/500]  Loss_D: -30.3173 Loss_G: -2.7099, Wasserstein_dist:38.5189, vae_loss_seen:388.2533 GZSL: seen=0.7640, unseen=0.4950, h=0.6008 ZSL: unseen accuracy=0.5719
[27/500]  Loss_D: -26.5497 Loss_G: -2.8187, Wasserstein_dist:34.0151, vae_loss_seen:378.9585 GZSL: seen=0.7579, unseen=0.5012, h=0.6034 ZSL: unseen accuracy=0.5814
[28/500]  Loss_D: -25.3615 Loss_G: -2.7747, Wasserstein_dist:33.1508, vae_loss_seen:368.6751 GZSL: seen=0.7152, unseen=0.5249, h=0.6055 ZSL: unseen accuracy=0.5817
[29/500]  Loss_D: -27.0581 Loss_G: -3.0738, Wasserstein_dist:35.0129, vae_loss_seen:376.3900 GZSL: seen=0.7567, unseen=0.5042, h=0.6051 ZSL: unseen accuracy=0.5677
[30/500]  Loss_D: -23.8304 Loss_G: -3.2261, Wasserstein_dist:31.4369, vae_loss_seen:363.0170 GZSL: seen=0.7957, unseen=0.4932, h=0.6090 ZSL: unseen accuracy=0.5853
[31/500]  Loss_D: -28.4179 Loss_G: -3.4535, Wasserstein_dist:36.6000, vae_loss_seen:380.4725 GZSL: seen=0.7826, unseen=0.4997, h=0.6100 ZSL: unseen accuracy=0.5866
[32/500]  Loss_D: -27.0944 Loss_G: -3.2255, Wasserstein_dist:35.1615, vae_loss_seen:379.4707 GZSL: seen=0.7669, unseen=0.5133, h=0.6150 ZSL: unseen accuracy=0.5802
[33/500]  Loss_D: -28.7833 Loss_G: -3.6470, Wasserstein_dist:37.1949, vae_loss_seen:386.0690 GZSL: seen=0.8055, unseen=0.4912, h=0.6102 ZSL: unseen accuracy=0.5859
[34/500]  Loss_D: -24.3158 Loss_G: -3.4283, Wasserstein_dist:32.3044, vae_loss_seen:376.3895 GZSL: seen=0.8005, unseen=0.5008, h=0.6162 ZSL: unseen accuracy=0.5975
[35/500]  Loss_D: -26.7877 Loss_G: -3.4062, Wasserstein_dist:34.7425, vae_loss_seen:377.3087 GZSL: seen=0.7852, unseen=0.5048, h=0.6145 ZSL: unseen accuracy=0.5927
[36/500]  Loss_D: -24.0904 Loss_G: -3.5066, Wasserstein_dist:32.2937, vae_loss_seen:360.8457 GZSL: seen=0.7836, unseen=0.5049, h=0.6141 ZSL: unseen accuracy=0.5854
[37/500]  Loss_D: -21.8175 Loss_G: -3.5600, Wasserstein_dist:29.9447, vae_loss_seen:356.6332 GZSL: seen=0.7563, unseen=0.5238, h=0.6189 ZSL: unseen accuracy=0.5955
[38/500]  Loss_D: -27.1494 Loss_G: -4.0999, Wasserstein_dist:35.6256, vae_loss_seen:380.6628 GZSL: seen=0.7801, unseen=0.5182, h=0.6228 ZSL: unseen accuracy=0.5962
[39/500]  Loss_D: -25.7162 Loss_G: -3.4204, Wasserstein_dist:33.5592, vae_loss_seen:361.3888 GZSL: seen=0.7481, unseen=0.5241, h=0.6164 ZSL: unseen accuracy=0.5954
[40/500]  Loss_D: -24.6773 Loss_G: -3.4866, Wasserstein_dist:32.8526, vae_loss_seen:365.3542 GZSL: seen=0.7750, unseen=0.5189, h=0.6216 ZSL: unseen accuracy=0.6015
[41/500]  Loss_D: -21.3967 Loss_G: -3.7999, Wasserstein_dist:30.0619, vae_loss_seen:352.1455 GZSL: seen=0.7726, unseen=0.5199, h=0.6216 ZSL: unseen accuracy=0.6069
[42/500]  Loss_D: -25.1332 Loss_G: -4.0339, Wasserstein_dist:33.8475, vae_loss_seen:373.8832 GZSL: seen=0.8248, unseen=0.5008, h=0.6232 ZSL: unseen accuracy=0.6059
[43/500]  Loss_D: -26.6036 Loss_G: -3.7714, Wasserstein_dist:35.7397, vae_loss_seen:382.3657 GZSL: seen=0.7806, unseen=0.5213, h=0.6252 ZSL: unseen accuracy=0.6192
[44/500]  Loss_D: -22.4485 Loss_G: -3.7539, Wasserstein_dist:29.3260, vae_loss_seen:340.6729 GZSL: seen=0.8024, unseen=0.5205, h=0.6314 ZSL: unseen accuracy=0.6198
[45/500]  Loss_D: -26.9496 Loss_G: -4.1414, Wasserstein_dist:34.6172, vae_loss_seen:373.2251 GZSL: seen=0.8165, unseen=0.5044, h=0.6236 ZSL: unseen accuracy=0.6085
[46/500]  Loss_D: -26.3864 Loss_G: -3.8046, Wasserstein_dist:35.7896, vae_loss_seen:381.5669 GZSL: seen=0.7786, unseen=0.5341, h=0.6336 ZSL: unseen accuracy=0.6294
[47/500]  Loss_D: -22.0784 Loss_G: -3.7661, Wasserstein_dist:30.5769, vae_loss_seen:344.8479 GZSL: seen=0.8018, unseen=0.5338, h=0.6409 ZSL: unseen accuracy=0.6203
[48/500]  Loss_D: -22.7265 Loss_G: -4.1986, Wasserstein_dist:30.5337, vae_loss_seen:340.9918 GZSL: seen=0.7986, unseen=0.5258, h=0.6341 ZSL: unseen accuracy=0.6300
[49/500]  Loss_D: -25.7608 Loss_G: -4.1335, Wasserstein_dist:33.8111, vae_loss_seen:366.6674 GZSL: seen=0.8064, unseen=0.5327, h=0.6416 ZSL: unseen accuracy=0.6246
[50/500]  Loss_D: -25.1782 Loss_G: -4.1494, Wasserstein_dist:31.8923, vae_loss_seen:358.4996 GZSL: seen=0.8163, unseen=0.5234, h=0.6378 ZSL: unseen accuracy=0.6274
[51/500]  Loss_D: -23.5869 Loss_G: -4.0874, Wasserstein_dist:32.0398, vae_loss_seen:368.8947 GZSL: seen=0.8133, unseen=0.5451, h=0.6528 ZSL: unseen accuracy=0.6292
[52/500]  Loss_D: -26.6404 Loss_G: -4.0967, Wasserstein_dist:33.7644, vae_loss_seen:362.9980 GZSL: seen=0.8134, unseen=0.5360, h=0.6462 ZSL: unseen accuracy=0.6409
[53/500]  Loss_D: -26.5706 Loss_G: -4.1770, Wasserstein_dist:33.8897, vae_loss_seen:361.5019 GZSL: seen=0.8597, unseen=0.5212, h=0.6490 ZSL: unseen accuracy=0.6420
[54/500]  Loss_D: -23.3448 Loss_G: -4.3949, Wasserstein_dist:30.3668, vae_loss_seen:348.0545 GZSL: seen=0.8412, unseen=0.5348, h=0.6539 ZSL: unseen accuracy=0.6394
[55/500]  Loss_D: -23.1377 Loss_G: -3.7508, Wasserstein_dist:30.2523, vae_loss_seen:362.5885 GZSL: seen=0.8040, unseen=0.5520, h=0.6546 ZSL: unseen accuracy=0.6320
[56/500]  Loss_D: -22.4722 Loss_G: -3.9941, Wasserstein_dist:29.8496, vae_loss_seen:346.7585 GZSL: seen=0.8167, unseen=0.5466, h=0.6549 ZSL: unseen accuracy=0.6288
[57/500]  Loss_D: -23.3661 Loss_G: -3.6628, Wasserstein_dist:30.6217, vae_loss_seen:357.1548 GZSL: seen=0.8009, unseen=0.5467, h=0.6498 ZSL: unseen accuracy=0.6407
[58/500]  Loss_D: -22.7372 Loss_G: -3.2504, Wasserstein_dist:30.6374, vae_loss_seen:365.6279 GZSL: seen=0.8022, unseen=0.5534, h=0.6549 ZSL: unseen accuracy=0.6362
[59/500]  Loss_D: -22.5959 Loss_G: -3.3977, Wasserstein_dist:31.8386, vae_loss_seen:364.1956 GZSL: seen=0.8164, unseen=0.5452, h=0.6538 ZSL: unseen accuracy=0.6404
[60/500]  Loss_D: -24.0167 Loss_G: -3.3296, Wasserstein_dist:32.5703, vae_loss_seen:372.0766 GZSL: seen=0.8062, unseen=0.5712, h=0.6686 ZSL: unseen accuracy=0.6392
[61/500]  Loss_D: -22.3495 Loss_G: -2.9746, Wasserstein_dist:30.0907, vae_loss_seen:362.3596 GZSL: seen=0.8270, unseen=0.5391, h=0.6527 ZSL: unseen accuracy=0.6378
[62/500]  Loss_D: -19.7708 Loss_G: -3.0669, Wasserstein_dist:27.5833, vae_loss_seen:359.8922 GZSL: seen=0.8020, unseen=0.5530, h=0.6546 ZSL: unseen accuracy=0.6310
[63/500]  Loss_D: -23.7622 Loss_G: -3.2339, Wasserstein_dist:31.1255, vae_loss_seen:368.7660 GZSL: seen=0.8399, unseen=0.5335, h=0.6525 ZSL: unseen accuracy=0.6333
[64/500]  Loss_D: -25.0187 Loss_G: -3.0399, Wasserstein_dist:32.1938, vae_loss_seen:382.9291 GZSL: seen=0.8137, unseen=0.5425, h=0.6510 ZSL: unseen accuracy=0.6356
[65/500]  Loss_D: -21.0752 Loss_G: -3.2457, Wasserstein_dist:29.0131, vae_loss_seen:366.5678 GZSL: seen=0.7563, unseen=0.5755, h=0.6536 ZSL: unseen accuracy=0.6348
[66/500]  Loss_D: -19.5008 Loss_G: -3.0107, Wasserstein_dist:26.6256, vae_loss_seen:354.7946 GZSL: seen=0.7629, unseen=0.5787, h=0.6581 ZSL: unseen accuracy=0.6388
[67/500]  Loss_D: -22.6406 Loss_G: -3.2155, Wasserstein_dist:29.7332, vae_loss_seen:357.2357 GZSL: seen=0.7965, unseen=0.5558, h=0.6547 ZSL: unseen accuracy=0.6395
[68/500]  Loss_D: -24.3037 Loss_G: -3.3627, Wasserstein_dist:32.3297, vae_loss_seen:379.9843 GZSL: seen=0.7806, unseen=0.5698, h=0.6588 ZSL: unseen accuracy=0.6429
[69/500]  Loss_D: -23.1685 Loss_G: -2.8990, Wasserstein_dist:30.2528, vae_loss_seen:375.0521 GZSL: seen=0.7806, unseen=0.5741, h=0.6616 ZSL: unseen accuracy=0.6302
[70/500]  Loss_D: -22.9404 Loss_G: -2.8739, Wasserstein_dist:30.3471, vae_loss_seen:372.7043 GZSL: seen=0.7981, unseen=0.5521, h=0.6527 ZSL: unseen accuracy=0.6387
[71/500]  Loss_D: -18.9137 Loss_G: -3.1415, Wasserstein_dist:25.3737, vae_loss_seen:344.0141 GZSL: seen=0.8212, unseen=0.5464, h=0.6562 ZSL: unseen accuracy=0.6441
[72/500]  Loss_D: -21.5933 Loss_G: -3.1031, Wasserstein_dist:29.3768, vae_loss_seen:360.5603 GZSL: seen=0.7805, unseen=0.5630, h=0.6541 ZSL: unseen accuracy=0.6425
[73/500]  Loss_D: -24.7848 Loss_G: -3.0442, Wasserstein_dist:31.2409, vae_loss_seen:376.7238 GZSL: seen=0.7937, unseen=0.5608, h=0.6572 ZSL: unseen accuracy=0.6480
[74/500]  Loss_D: -21.1995 Loss_G: -2.6546, Wasserstein_dist:28.5320, vae_loss_seen:374.0685 GZSL: seen=0.8213, unseen=0.5516, h=0.6599 ZSL: unseen accuracy=0.6356
[75/500]  Loss_D: -22.3983 Loss_G: -2.8058, Wasserstein_dist:29.9750, vae_loss_seen:378.9984 GZSL: seen=0.7905, unseen=0.5765, h=0.6668 ZSL: unseen accuracy=0.6524
[76/500]  Loss_D: -20.4591 Loss_G: -2.6574, Wasserstein_dist:27.6777, vae_loss_seen:353.7821 GZSL: seen=0.8141, unseen=0.5571, h=0.6615 ZSL: unseen accuracy=0.6456
[77/500]  Loss_D: -20.9074 Loss_G: -2.8303, Wasserstein_dist:28.1735, vae_loss_seen:356.7014 GZSL: seen=0.8116, unseen=0.5548, h=0.6590 ZSL: unseen accuracy=0.6423
[78/500]  Loss_D: -19.7728 Loss_G: -2.5521, Wasserstein_dist:27.7369, vae_loss_seen:364.6324 GZSL: seen=0.8370, unseen=0.5531, h=0.6660 ZSL: unseen accuracy=0.6435
[79/500]  Loss_D: -18.4285 Loss_G: -2.9013, Wasserstein_dist:26.3288, vae_loss_seen:357.9257 GZSL: seen=0.7834, unseen=0.5800, h=0.6665 ZSL: unseen accuracy=0.6533
[80/500]  Loss_D: -22.2533 Loss_G: -2.8955, Wasserstein_dist:29.4039, vae_loss_seen:359.7538 GZSL: seen=0.8091, unseen=0.5633, h=0.6642 ZSL: unseen accuracy=0.6462
[81/500]  Loss_D: -22.1386 Loss_G: -2.8142, Wasserstein_dist:28.3690, vae_loss_seen:374.5451 GZSL: seen=0.8245, unseen=0.5461, h=0.6571 ZSL: unseen accuracy=0.6420
[82/500]  Loss_D: -23.6780 Loss_G: -2.8061, Wasserstein_dist:30.4885, vae_loss_seen:352.4701 GZSL: seen=0.7863, unseen=0.5759, h=0.6649 ZSL: unseen accuracy=0.6503
[83/500]  Loss_D: -21.3776 Loss_G: -2.8322, Wasserstein_dist:28.2850, vae_loss_seen:366.9561 GZSL: seen=0.8007, unseen=0.5743, h=0.6689 ZSL: unseen accuracy=0.6549
[84/500]  Loss_D: -19.1354 Loss_G: -3.0620, Wasserstein_dist:26.5813, vae_loss_seen:354.8757 GZSL: seen=0.7690, unseen=0.5853, h=0.6647 ZSL: unseen accuracy=0.6451
[85/500]  Loss_D: -21.5129 Loss_G: -2.9726, Wasserstein_dist:28.2318, vae_loss_seen:377.0721 GZSL: seen=0.8006, unseen=0.5600, h=0.6590 ZSL: unseen accuracy=0.6477
[86/500]  Loss_D: -18.4035 Loss_G: -2.8832, Wasserstein_dist:26.7438, vae_loss_seen:368.6866 GZSL: seen=0.8339, unseen=0.5518, h=0.6641 ZSL: unseen accuracy=0.6469
[87/500]  Loss_D: -21.5984 Loss_G: -2.9469, Wasserstein_dist:29.1457, vae_loss_seen:369.2585 GZSL: seen=0.7844, unseen=0.5821, h=0.6683 ZSL: unseen accuracy=0.6634
[88/500]  Loss_D: -22.2731 Loss_G: -3.3086, Wasserstein_dist:29.7693, vae_loss_seen:364.1933 GZSL: seen=0.8452, unseen=0.5580, h=0.6722 ZSL: unseen accuracy=0.6545
[89/500]  Loss_D: -21.6557 Loss_G: -3.1311, Wasserstein_dist:28.4629, vae_loss_seen:356.1469 GZSL: seen=0.8017, unseen=0.5864, h=0.6774 ZSL: unseen accuracy=0.6523
[90/500]  Loss_D: -20.9965 Loss_G: -3.2011, Wasserstein_dist:27.8709, vae_loss_seen:353.5090 GZSL: seen=0.8001, unseen=0.5835, h=0.6749 ZSL: unseen accuracy=0.6534
[91/500]  Loss_D: -20.9633 Loss_G: -2.9191, Wasserstein_dist:28.0532, vae_loss_seen:360.5377 GZSL: seen=0.7853, unseen=0.5831, h=0.6692 ZSL: unseen accuracy=0.6635
[92/500]  Loss_D: -19.3056 Loss_G: -2.5818, Wasserstein_dist:26.6997, vae_loss_seen:354.5692 GZSL: seen=0.8065, unseen=0.5660, h=0.6652 ZSL: unseen accuracy=0.6397
[93/500]  Loss_D: -20.3859 Loss_G: -2.7485, Wasserstein_dist:26.9249, vae_loss_seen:368.3735 GZSL: seen=0.7825, unseen=0.5937, h=0.6752 ZSL: unseen accuracy=0.6529
[94/500]  Loss_D: -19.1825 Loss_G: -2.9550, Wasserstein_dist:25.6419, vae_loss_seen:373.9655 GZSL: seen=0.8031, unseen=0.5808, h=0.6741 ZSL: unseen accuracy=0.6463
[95/500]  Loss_D: -22.6564 Loss_G: -2.9535, Wasserstein_dist:29.4661, vae_loss_seen:372.4781 GZSL: seen=0.8073, unseen=0.5733, h=0.6705 ZSL: unseen accuracy=0.6584
[96/500]  Loss_D: -21.1609 Loss_G: -3.5483, Wasserstein_dist:27.3297, vae_loss_seen:350.4599 GZSL: seen=0.7999, unseen=0.5879, h=0.6777 ZSL: unseen accuracy=0.6589
[97/500]  Loss_D: -17.8091 Loss_G: -3.4973, Wasserstein_dist:24.5963, vae_loss_seen:342.7368 GZSL: seen=0.8257, unseen=0.5650, h=0.6709 ZSL: unseen accuracy=0.6544
[98/500]  Loss_D: -21.6614 Loss_G: -3.4397, Wasserstein_dist:28.4624, vae_loss_seen:361.9597 GZSL: seen=0.8245, unseen=0.5680, h=0.6726 ZSL: unseen accuracy=0.6584
[99/500]  Loss_D: -16.3059 Loss_G: -3.0788, Wasserstein_dist:23.6959, vae_loss_seen:354.9292 GZSL: seen=0.7842, unseen=0.6127, h=0.6880 ZSL: unseen accuracy=0.6616
[100/500]  Loss_D: -19.8497 Loss_G: -2.9958, Wasserstein_dist:25.7192, vae_loss_seen:361.1393 GZSL: seen=0.8078, unseen=0.5900, h=0.6820 ZSL: unseen accuracy=0.6487
[101/500]  Loss_D: -19.5119 Loss_G: -2.8222, Wasserstein_dist:26.2761, vae_loss_seen:372.2594 GZSL: seen=0.7642, unseen=0.6112, h=0.6792 ZSL: unseen accuracy=0.6447
[102/500]  Loss_D: -19.4649 Loss_G: -3.7025, Wasserstein_dist:25.2411, vae_loss_seen:351.8970 GZSL: seen=0.8187, unseen=0.5813, h=0.6799 ZSL: unseen accuracy=0.6547
[103/500]  Loss_D: -17.2810 Loss_G: -3.0862, Wasserstein_dist:23.2711, vae_loss_seen:352.5651 GZSL: seen=0.7885, unseen=0.6024, h=0.6830 ZSL: unseen accuracy=0.6547
[104/500]  Loss_D: -18.8200 Loss_G: -3.2059, Wasserstein_dist:25.8769, vae_loss_seen:375.0134 GZSL: seen=0.8202, unseen=0.5979, h=0.6916 ZSL: unseen accuracy=0.6627
[105/500]  Loss_D: -17.1117 Loss_G: -3.2905, Wasserstein_dist:23.3320, vae_loss_seen:362.7591 GZSL: seen=0.8209, unseen=0.5985, h=0.6923 ZSL: unseen accuracy=0.6576
[106/500]  Loss_D: -19.5634 Loss_G: -3.2405, Wasserstein_dist:26.0339, vae_loss_seen:377.3470 GZSL: seen=0.8171, unseen=0.5971, h=0.6900 ZSL: unseen accuracy=0.6720
[107/500]  Loss_D: -18.8282 Loss_G: -3.3135, Wasserstein_dist:23.8920, vae_loss_seen:354.4475 GZSL: seen=0.8132, unseen=0.6047, h=0.6936 ZSL: unseen accuracy=0.6575
[108/500]  Loss_D: -15.2824 Loss_G: -3.6563, Wasserstein_dist:20.5974, vae_loss_seen:358.3388 GZSL: seen=0.8109, unseen=0.6114, h=0.6972 ZSL: unseen accuracy=0.6552
[109/500]  Loss_D: -16.6505 Loss_G: -3.4232, Wasserstein_dist:22.0237, vae_loss_seen:364.1466 GZSL: seen=0.8350, unseen=0.5955, h=0.6952 ZSL: unseen accuracy=0.6542
[110/500]  Loss_D: -14.4541 Loss_G: -3.2887, Wasserstein_dist:18.7710, vae_loss_seen:353.6781 GZSL: seen=0.8419, unseen=0.6018, h=0.7019 ZSL: unseen accuracy=0.6686
[111/500]  Loss_D: -14.2018 Loss_G: -3.2409, Wasserstein_dist:18.4514, vae_loss_seen:356.4658 GZSL: seen=0.8214, unseen=0.6106, h=0.7004 ZSL: unseen accuracy=0.6739
[112/500]  Loss_D: -15.5081 Loss_G: -3.5153, Wasserstein_dist:19.5517, vae_loss_seen:370.8779 GZSL: seen=0.8103, unseen=0.6236, h=0.7048 ZSL: unseen accuracy=0.6684
[113/500]  Loss_D: -15.0046 Loss_G: -3.9620, Wasserstein_dist:19.4671, vae_loss_seen:355.2724 GZSL: seen=0.8131, unseen=0.6255, h=0.7071 ZSL: unseen accuracy=0.6833
[114/500]  Loss_D: -16.1747 Loss_G: -3.5509, Wasserstein_dist:21.0356, vae_loss_seen:372.4431 GZSL: seen=0.8235, unseen=0.6114, h=0.7018 ZSL: unseen accuracy=0.6670
[115/500]  Loss_D: -13.4533 Loss_G: -3.0397, Wasserstein_dist:17.7619, vae_loss_seen:361.3425 GZSL: seen=0.7979, unseen=0.6351, h=0.7072 ZSL: unseen accuracy=0.6664
[116/500]  Loss_D: -13.5814 Loss_G: -3.7535, Wasserstein_dist:18.3946, vae_loss_seen:359.9416 GZSL: seen=0.8293, unseen=0.6103, h=0.7032 ZSL: unseen accuracy=0.6752
[117/500]  Loss_D: -9.5555 Loss_G: -3.2221, Wasserstein_dist:13.7810, vae_loss_seen:334.2328 GZSL: seen=0.8122, unseen=0.6339, h=0.7121 ZSL: unseen accuracy=0.6801
[118/500]  Loss_D: -14.4560 Loss_G: -3.3889, Wasserstein_dist:18.1510, vae_loss_seen:348.3776 GZSL: seen=0.8277, unseen=0.6251, h=0.7123 ZSL: unseen accuracy=0.6725
[119/500]  Loss_D: -12.5835 Loss_G: -3.5381, Wasserstein_dist:16.3669, vae_loss_seen:361.6827 GZSL: seen=0.8205, unseen=0.6206, h=0.7067 ZSL: unseen accuracy=0.6645
[120/500]  Loss_D: -13.5192 Loss_G: -3.1695, Wasserstein_dist:17.4615, vae_loss_seen:349.0822 GZSL: seen=0.8278, unseen=0.6181, h=0.7077 ZSL: unseen accuracy=0.6763
[121/500]  Loss_D: -16.5400 Loss_G: -3.5022, Wasserstein_dist:20.5380, vae_loss_seen:375.8132 GZSL: seen=0.8429, unseen=0.6104, h=0.7081 ZSL: unseen accuracy=0.6718
[122/500]  Loss_D: -14.2419 Loss_G: -3.4027, Wasserstein_dist:18.4611, vae_loss_seen:378.6153 GZSL: seen=0.8366, unseen=0.6137, h=0.7080 ZSL: unseen accuracy=0.6760
[123/500]  Loss_D: -12.9127 Loss_G: -3.4739, Wasserstein_dist:16.9641, vae_loss_seen:355.6406 GZSL: seen=0.8105, unseen=0.6316, h=0.7099 ZSL: unseen accuracy=0.6856
[124/500]  Loss_D: -12.3196 Loss_G: -3.1634, Wasserstein_dist:15.8285, vae_loss_seen:351.5924 GZSL: seen=0.8399, unseen=0.6234, h=0.7156 ZSL: unseen accuracy=0.6753
[125/500]  Loss_D: -12.5264 Loss_G: -3.5019, Wasserstein_dist:16.4895, vae_loss_seen:361.8917 GZSL: seen=0.7981, unseen=0.6339, h=0.7066 ZSL: unseen accuracy=0.6826
[126/500]  Loss_D: -13.4982 Loss_G: -3.1340, Wasserstein_dist:17.3275, vae_loss_seen:372.4627 GZSL: seen=0.7965, unseen=0.6420, h=0.7109 ZSL: unseen accuracy=0.6809
[127/500]  Loss_D: -13.8249 Loss_G: -3.5018, Wasserstein_dist:17.4594, vae_loss_seen:359.6491 GZSL: seen=0.8279, unseen=0.6109, h=0.7031 ZSL: unseen accuracy=0.6710
[128/500]  Loss_D: -13.2287 Loss_G: -3.3374, Wasserstein_dist:17.4331, vae_loss_seen:361.3667 GZSL: seen=0.8233, unseen=0.6309, h=0.7144 ZSL: unseen accuracy=0.6838
[129/500]  Loss_D: -14.1450 Loss_G: -3.0392, Wasserstein_dist:18.3199, vae_loss_seen:369.3756 GZSL: seen=0.7892, unseen=0.6489, h=0.7122 ZSL: unseen accuracy=0.6796
[130/500]  Loss_D: -14.2658 Loss_G: -3.6455, Wasserstein_dist:18.7889, vae_loss_seen:350.7437 GZSL: seen=0.8041, unseen=0.6454, h=0.7160 ZSL: unseen accuracy=0.6795
[131/500]  Loss_D: -14.9879 Loss_G: -3.3345, Wasserstein_dist:19.0830, vae_loss_seen:368.9340 GZSL: seen=0.8195, unseen=0.6231, h=0.7079 ZSL: unseen accuracy=0.6717
[132/500]  Loss_D: -14.4286 Loss_G: -3.4886, Wasserstein_dist:18.4857, vae_loss_seen:368.4435 GZSL: seen=0.8291, unseen=0.6291, h=0.7154 ZSL: unseen accuracy=0.6773
[133/500]  Loss_D: -14.1195 Loss_G: -3.2879, Wasserstein_dist:18.0211, vae_loss_seen:355.4320 GZSL: seen=0.8218, unseen=0.6249, h=0.7099 ZSL: unseen accuracy=0.6878
[134/500]  Loss_D: -12.1119 Loss_G: -3.3132, Wasserstein_dist:16.1054, vae_loss_seen:364.9465 GZSL: seen=0.8211, unseen=0.6231, h=0.7085 ZSL: unseen accuracy=0.6705
[135/500]  Loss_D: -13.0062 Loss_G: -3.7891, Wasserstein_dist:17.2187, vae_loss_seen:357.6855 GZSL: seen=0.8405, unseen=0.6208, h=0.7141 ZSL: unseen accuracy=0.6918
[136/500]  Loss_D: -13.7103 Loss_G: -3.4146, Wasserstein_dist:17.7768, vae_loss_seen:355.5187 GZSL: seen=0.8450, unseen=0.6241, h=0.7179 ZSL: unseen accuracy=0.6880
[137/500]  Loss_D: -13.8445 Loss_G: -3.3663, Wasserstein_dist:18.3607, vae_loss_seen:372.9764 GZSL: seen=0.8361, unseen=0.6211, h=0.7127 ZSL: unseen accuracy=0.6813
[138/500]  Loss_D: -16.9171 Loss_G: -3.6589, Wasserstein_dist:20.1065, vae_loss_seen:374.9725 GZSL: seen=0.8192, unseen=0.6399, h=0.7185 ZSL: unseen accuracy=0.6877
[139/500]  Loss_D: -15.8088 Loss_G: -3.7836, Wasserstein_dist:19.2663, vae_loss_seen:368.3356 GZSL: seen=0.8300, unseen=0.6328, h=0.7181 ZSL: unseen accuracy=0.6919
[140/500]  Loss_D: -12.1321 Loss_G: -3.7272, Wasserstein_dist:16.8808, vae_loss_seen:349.7932 GZSL: seen=0.8148, unseen=0.6394, h=0.7165 ZSL: unseen accuracy=0.6828
[141/500]  Loss_D: -14.9390 Loss_G: -3.4504, Wasserstein_dist:18.8918, vae_loss_seen:351.2342 GZSL: seen=0.8094, unseen=0.6494, h=0.7206 ZSL: unseen accuracy=0.6893
[142/500]  Loss_D: -14.4375 Loss_G: -3.7201, Wasserstein_dist:18.4468, vae_loss_seen:364.1561 GZSL: seen=0.8384, unseen=0.6278, h=0.7180 ZSL: unseen accuracy=0.6739
[143/500]  Loss_D: -15.3929 Loss_G: -3.8412, Wasserstein_dist:19.4216, vae_loss_seen:379.5335 GZSL: seen=0.8233, unseen=0.6392, h=0.7196 ZSL: unseen accuracy=0.6846
